"Phecode","No. Cases with P","No. Controls with P","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"579.2",0,2,0,0.499981920086784,0,5.32450932101021,"Splenomegaly"
"579.8",2,3,0.666631590280923,1,0.055690912424422,5.82041380410315,"Nonspecific abnormal findings in stool contents"
"580",0,0,0,1,0,Inf,"Nephritis; nephrosis; renal sclerosis"
"580.1",0,0,0,1,0,Inf,"Glomerulonephritis"
"580.11",1,0,Inf,1,0.0256406640625,Inf,"Proliferative glomerulonephritis"
"580.12",5,1,5.00101445510208,0.218699148405338,0.559547202411505,236.313112248479,"Non-proliferative glomerulonephritis"
"580.13",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Acute glomerulonephritis, NOS"
"580.14",4,1,4.00041720599322,0.374954797765157,0.395837785495157,196.860649807576,"Chronic glomerulonephritis"
"580.2",9,0,Inf,0.00390116695496904,1.97458492251398,Inf,"Nephrotic syndrome without mention of glomerulonephritis"
"580.3",0,0,0,1,0,Inf,"Nephritis and nephropathy without mention of glomerulonephritis"
"580.31",4,4,1,1,0.186203523423341,5.3704676561166,"Nephritis and nephropathy in diseases classified elsewhere"
"580.32",5,4,1.25007776536724,1,0.268996879125775,6.301303774002,"Nephritis & nephropathy"
"580.4",1,1,1,1,0.0127457840596285,78.4573154010539,"Renal sclerosis, NOS"
"585",1,0,Inf,1,0.0256406640625,Inf,"Renal failure"
"585.1",86,14,6.17458554016379,7.5470004549153e-14,3.48536754811658,11.7741101349365,"Acute renal failure"
"585.2",8,3,2.66769013069982,0.226469265333796,0.640092625781537,15.6152385499405,"Renal failure NOS"
"585.3",18,5,3.60292125666176,0.0105907170577687,1.28883953056545,12.4235167587062,"Chronic renal failure"
"585.31",51,3,17.0605036034235,2.80162299002525e-12,5.51534527445466,85.4079778213127,"Renal dialysis"
"585.32",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"End stage renal disease"
"585.33",0,0,0,1,0,Inf,"Chronic Kidney Disease, Stage III"
"585.34",0,1,0,1,0,39.0005499686929,"Chronic Kidney Disease, Stage IV"
"585.4",6,2,3.00094148925591,0.288991303905576,0.536455150377191,30.4081109655923,"Chronic kidney disease, Stage I or II"
"586",24,10,2.40249826609015,0.0242204555315193,1.10680876360692,5.63096690499629,"Other disorders of the kidney and ureters"
"586.1",1,0,Inf,1,0.0256406640625,Inf,"Anatomical abnormatilies of kidney and ureters"
"586.11",0,0,0,1,0,Inf,"Small kidney"
"586.12",0,1,0,1,0,39.0005499686929,"Vesicoureteral reflux"
"586.2",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Cyst of kidney, acquired"
"586.3",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Vascular disorders of kidney/hypertrophy"
"586.4",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Stricture/obstruction of ureter"
"587",6,1,6.00172959797013,0.124952540228117,0.72801947933814,275.757453177678,"Kidney replaced by transpant"
"588",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Disorders resulting from impaired renal function"
"588.1",1,0,Inf,1,0.0256406640625,Inf,"Renal osteodystrophy"
"588.2",5,1,5.00101445510208,0.218699148405338,0.559547202411505,236.313112248479,"Secondary hyperparathyroidism (of renal origin)"
"589",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Abnormal kidney function"
"590",41,20,2.05305991720288,0.00977341160310033,1.17490096761003,3.70089615037859,"Infections of kidney"
"591",431,153,2.87539361871763,3.23673642265867e-32,2.38164558823918,3.48644765506057,"Urinary tract infection"
"592",0,0,0,1,0,Inf,"Cystitis and urethritis"
"592.1",7,2,3.50079858843465,0.179616306480588,0.666436913240309,34.5532708104209,"Cystitis"
"592.11",21,6,3.50333078533016,0.00590119164345721,1.36727168004777,10.6138850283071,"Acute cystitis"
"592.12",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Chronic cystitis"
"592.13",6,1,6.00172959797013,0.124952540228117,0.72801947933814,275.757453177678,"Chronic interstitial cystitis"
"592.2",14,4,3.50206404973494,0.0308306207742768,1.09958470521552,14.6116338186452,"Urethritis and urethral syndrome"
"592.21",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Urethral syndrome"
"592.3",0,1,0,1,0,39.0005499686929,"Urethral stricture due to infecton"
"593",52,28,1.86032627587771,0.00957901591653369,1.15266982820327,3.06105644508583,"Hematuria"
"593.1",8,6,1.33350806807232,0.790474305024081,0.40563159039141,4.6634633972089,"Gross hematuria"
"593.2",12,9,1.33360461802651,0.663502117358878,0.515544444712508,3.58497949497485,"Microscopic hematuria"
"594",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Urinary calculus"
"594.1",51,29,1.7613826910421,0.0181492387130043,1.09475477800519,2.8839240244734,"Calculus of kidney"
"594.2",2,2,1,1,0.0724972999730408,13.7936171467333,"Calculus of lower urinary tract"
"594.3",27,15,1.8015165839069,0.0881886016317949,0.924352016997345,3.64499073977622,"Calculus of ureter"
"594.8",14,2,7.00560923931876,0.00417071895702165,1.60850175128549,63.5775463597292,"Renal colic"
"595",20,11,1.81931738512487,0.14938461778817,0.830623362770532,4.20541305728805,"Hydronephrosis"
"596",1,1,1,1,0.0127457840596285,78.4573154010539,"Other disorders of bladder"
"596.1",0,0,0,1,0,Inf,"Bladder neck obstruction"
"596.5",23,10,2.30223653107756,0.0349745411023294,1.0534071624596,5.42041140196188,"Functional disorders of bladder"
"597",1,0,Inf,1,0.0256406640625,Inf,"Other disorders of urethra and urinary tract"
"597.1",7,5,1.40017980163782,0.774365106332517,0.382433611501047,5.59568073265574,"Urethral stricture (not specified as infectious)"
"597.2",0,0,0,1,0,Inf,"Urinary complications"
"597.8",0,0,0,1,0,Inf,"Urethral hypermobility/ISD"
"598",0,0,0,1,0,Inf,"Abnormal findings on examination of urine"
"598.1",1,0,Inf,1,0.0256406640625,Inf,"Proteinuria"
"598.4",0,0,0,1,0,Inf,"Other cells and casts in urine"
"598.9",18,4,4.50412051606366,0.00432876713040967,1.48325431962412,18.2930353262805,"Other nonspecific findings on examination of urine"
"599",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Symptoms/disorders of the urinary system"
"599.1",1,2,0.499978716141524,1,0.00847944848849525,9.60565020545951,"Urinary obstruction"
"599.2",32,9,3.56101015126245,0.000426814769441069,1.66055940652922,8.48615387861295,"Retention of urine"
"599.3",127,52,2.45572242046125,1.80080045266277e-08,1.76345335279467,3.46264338540233,"Dysuria"
"599.4",70,20,3.51223377444828,1.08625517469411e-07,2.11039993376203,6.10058649058081,"Urinary incontinence"
"599.5",66,18,3.67897644547076,1.27869591853805e-07,2.15712838476472,6.58956955378415,"Frequency of urination and polyuria"
"599.6",0,1,0,1,0,39.0005499686929,"Oliguria and anuria"
"599.7",4,4,1,1,0.186203523423341,5.3704676561166,"Urethral discharge"
"599.8",9,3,3.00137510145988,0.145908690992822,0.748772921678584,17.237432722716,"Symptoms involving urinary system"
"599.9",16,9,1.77863163413699,0.22931152439466,0.739818569157695,4.568638307078,"Other abnormality of urination"
"600",0,1,0,1,0,39.0005499686929,"Hyperplasia of prostate"
"601",0,0,0,1,0,Inf,"Inflammatory diseases of prostate"
"601.1",1,2,0.499978716141524,1,0.00847944848849525,9.60565020545951,"Prostatitis"
"601.11",0,0,0,1,0,Inf,"Acute prostatitis"
"601.12",0,1,0,1,0,39.0005499686929,"Chronic prostatitis"
"601.2",0,0,0,1,0,Inf,"Hydrocele"
"601.3",18,17,1.05892148556852,1,0.514699537627531,2.18768352171379,"Orchitis and epididymitis"
"601.4",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Balanoposthitis"
"601.8",1,0,Inf,1,0.0256406640625,Inf,"Other inflammatory disorders of male genital organs"
"602",0,1,0,1,0,39.0005499686929,"Other disorders of prostate"
"602.3",0,0,0,1,0,Inf,"Dysplasia of prostate"
"603",4,1,4.00041720599322,0.374954797765157,0.395837785495157,196.860649807576,"Other disorders of testis"
"603.1",10,6,1.66710874531528,0.454365696599293,0.548785447699584,5.58247664933385,"Hydrocele"
"603.2",5,1,5.00101445510208,0.218699148405338,0.559547202411505,236.313112248479,"Spermatocele"
"604",10,1,10.0048664641232,0.0117032176314207,1.42310959199036,433.45266984184,"Disorders of penis"
"604.1",18,12,1.50062204873685,0.361332315053524,0.683588578384016,3.41669111449829,"Redundant prepuce and phimosis/BXO"
"604.2",0,1,0,1,0,39.0005499686929,"Vascular disorders of penis"
"604.3",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Peyronie's disease"
"605",14,8,1.75071462480235,0.286085686342307,0.685161494632247,4.81878371158144,"Erectile dysfunction"
"608",80,34,2.36087330633508,1.88532990453527e-05,1.5608143366047,3.64048652944153,"Male genital disorders"
"609",0,0,0,1,0,Inf,"Male infertility and abnormal spermatozoa"
"609.1",1,2,0.499978716141524,1,0.00847944848849525,9.60565020545951,"Infertility, male"
"609.11",1,1,1,1,0.0127457840596285,78.4573154010539,"Azoospermia and oligospermia"
"609.2",0,0,0,1,0,Inf,"Abnormal spermatozoa"
"610",0,0,0,1,0,Inf,"Benign mammary dysplasias"
"610.1",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Cystic mastopathy"
"610.2",0,1,0,1,0,39.0005499686929,"Fibroadenosis of breast"
"610.3",0,0,0,1,0,Inf,"Fibrosclerosis of breast"
"610.4",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Benign neoplasm of breast"
"610.8",0,0,0,1,0,Inf,"Other specified benign mammary dysplasias"
"611",0,0,0,1,0,Inf,"Abnormal findings on mammogram or breast exam"
"611.1",0,1,0,1,0,39.0005499686929,"Abnormal mammogram"
"611.11",0,0,0,1,0,Inf,"Mammographic microcalcification"
"611.2",0,0,0,1,0,Inf,"Abnormal findings on radiological breast exam"
"611.3",30,28,1.07161486577954,0.895573657244896,0.618298798623873,1.86250289696377,"Lump or mass in breast"
"612",0,0,0,1,0,Inf,"Breast conditions, congenital or relating to hormones"
"612.1",8,0,Inf,0.00780459218313921,1.7075042651729,Inf,"Galactorrhea"
"612.2",23,15,1.5341899929869,0.255547230126692,0.766385984025335,3.16318951309277,"Hypertrophy of breast (Gynecomastia)"
"612.3",0,0,0,1,0,Inf,"Congenital anomalies of breast"
"613",0,0,0,1,0,Inf,"Other nonmalignant breast conditions"
"613.1",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Inflammatory disease of breast"
"613.5",14,8,1.75071462480235,0.286085686342307,0.685161494632247,4.81878371158144,"Mastodynia"
"613.7",2,2,1,1,0.0724972999730408,13.7936171467333,"Other signs and symptoms in breast"
"613.8",0,1,0,1,0,39.0005499686929,"Other specified disorders of breast"
"613.9",1,0,Inf,1,0.0256406640625,Inf,"Breast disorder NOS"
"614",1,0,Inf,1,0.0256406640625,Inf,"Inflammatory diseases of female pelvic organs"
"614.1",1,1,1,1,0.0127457840596285,78.4573154010539,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
"614.3",1,0,Inf,1,0.0256406640625,Inf,"Pelvic inflammatory disease"
"614.31",0,0,0,1,0,Inf,"Acute inflammatory pelvic disease"
"614.32",1,1,1,1,0.0127457840596285,78.4573154010539,"Chronic inflammatory pelvic disease"
"614.33",10,1,10.0048664641232,0.0117032176314207,1.42310959199036,433.45266984184,"Pelvic inflammatory disease, NOS"
"614.4",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Inflammatory diseases of uterus, except cervix"
"614.5",1,0,Inf,1,0.0256406640625,Inf,"Inflammatory disease of cervix, vagina, and vulva"
"614.51",7,5,1.40017980163782,0.774365106332517,0.382433611501047,5.59568073265574,"Cervicitis and endocervicitis"
"614.52",190,92,2.07999278556741,4.53411392295934e-09,1.61131631685886,2.70105475712331,"Vaginitis and vulvovaginitis"
"614.53",6,1,6.00172959797013,0.124952540228117,0.72801947933814,275.757453177678,"Cyst or abscess of Bartholin's gland"
"614.54",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Abscess or ulceration of vulva"
"615",19,12,1.58410078770599,0.280770498578699,0.729744906805293,3.57988957917832,"Endometriosis"
"617",14,6,2.33475419342683,0.115187301810055,0.842499849029635,7.41443094276009,"Disorders secondary to childbirth, surgery, trauma"
"618",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Genital prolapse"
"618.1",0,0,0,1,0,Inf,"Prolapse of vaginal walls"
"618.2",1,0,Inf,1,0.0256406640625,Inf,"Uterine/Uterovaginal prolapse"
"618.5",0,0,0,1,0,Inf,"Prolapse of vaginal vault after hysterectomy"
"618.6",0,0,0,1,0,Inf,"Vaginal enterocele, congenital or acquired"
"619",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Noninflammatory female genital disorders"
"619.1",10,4,2.5011471496953,0.179454956321293,0.721118987157371,10.9292824257439,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
"619.2",5,1,5.00101445510208,0.218699148405338,0.559547202411505,236.313112248479,"Disorders of uterus, NEC"
"619.3",6,2,3.00094148925591,0.288991303905576,0.536455150377191,30.4081109655923,"Noninflammatory disorders of cervix"
"619.4",23,11,2.09266199533608,0.0574603563867503,0.979536436181255,4.75722329575249,"Noninflammatory disorders of vagina"
"619.5",0,2,0,0.499981920086784,0,5.32450932101021,"Noninflammatory disorders of vulva and perineum"
"620",0,0,0,1,0,Inf,"Dysplasia of female genital organs"
"620.1",0,0,0,1,0,Inf,"Dysplasia of cervix"
"621",0,0,0,1,0,Inf,"Endometrial hyperplasia"
"622",0,0,0,1,0,Inf,"Polyp of female genital organs"
"622.1",2,2,1,1,0.0724972999730408,13.7936171467333,"Polyp of corpus uteri"
"622.2",0,0,0,1,0,Inf,"Mucous polyp of cervix"
"623",5,2,2.50060499840729,0.453065668848391,0.409278544143079,26.2729609846638,"Hypertrophy of female genital organs"
"624",41,21,1.95515589424904,0.0150217965552366,1.12827403159711,3.48453398625339,"Symptoms involving female genital tract"
"624.1",0,0,0,1,0,Inf,"Dystrophy of female genital tract"
"624.2",0,0,0,1,0,Inf,"Atrophy of female genital tract"
"624.9",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"stress incontinence, female"
"625",142,52,2.74875618392583,6.54975951821291e-11,1.98540164989296,3.8570100401177,"Symptoms associated with female genital organs"
"625.1",6,5,1.20007727838842,1,0.305044885453678,4.97207533346465,"Dyspareunia"
"626",20,7,2.85989305758977,0.0190999068116368,1.161111933714,8.00677529608708,"Disorders of menstruation"
"626.1",36,17,2.12049817422729,0.0125764161382306,1.1600291500363,4.02799959194639,"Irregular menstrual cycle/bleeding"
"626.11",120,52,2.31919740855662,2.0996072143039e-07,1.65999093663066,3.27899706023724,"Absent or infrequent menstruation"
"626.12",53,27,1.96661005459812,0.0048074344999475,1.21428928769359,3.25375687646087,"Excessive or frequent menstruation"
"626.13",96,70,1.37400406446486,0.0513033635294716,0.99828093709223,1.89916358458913,"Irregular menstrual cycle"
"626.14",9,4,2.25088985514158,0.266732067211053,0.627998754480584,10.0051443060092,"Irregular menstrual bleeding"
"626.15",1,1,1,1,0.0127457840596285,78.4573154010539,"Infertility, female, associated with anovulation"
"626.2",98,65,1.51128543140887,0.0117122138696038,1.09233884700097,2.10287381028828,"Dysmenorrhea"
"626.21",0,0,0,1,0,Inf,"Mittelschmerz"
"626.4",13,2,6.50472104206287,0.00737019916073087,1.47223538810881,59.4098414374405,"Premenstrual tension syndromes"
"626.8",13,5,2.60156394805422,0.0961448921946009,0.870033816714447,9.32424307468989,"Infertility, female"
"627",0,0,0,1,0,Inf,"Menopausal & postmenopausal disorders"
"627.1",0,0,0,1,0,Inf,"Postmenopausal bleeding"
"627.2",0,1,0,1,0,39.0005499686929,"Symptomatic menopause"
"627.21",0,0,0,1,0,Inf,"Symptomatic artificial menopause"
"627.22",0,0,0,1,0,Inf,"Postmenopausal hormone replacement"
"627.3",0,0,0,1,0,Inf,"Postmenopausal atrophic vaginitis"
"627.4",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Premenopausal menorrhagia"
"627.5",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Premature menopause and other ovarian failure"
"628",95,50,1.90617105193052,0.000223902394053624,1.33844870009898,2.74354626871858,"Ovarian cyst"
"634",24,6,4.00475987265258,0.00142276292791737,1.59423005089611,11.9853478160104,"Miscarriage; stillbirth"
"634.1",3,10,0.299829606460316,0.0922094126736094,0.0530215986761341,1.16492598190691,"Missed abortion/Hydatidiform mole"
"634.3",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"Ectopic pregnancy"
"635",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Hemorrhage during pregnancy; childbirth and postpartum"
"635.2",3,6,0.499906383073022,0.50774129875555,0.080878511773087,2.34133501701563,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
"635.3",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Placenta previa and abruptio placenta"
"636",18,9,2.00124373997924,0.121896274294877,0.853382742855701,5.05830379712826,"Early or threatened labor; hemorrhage in early pregnancy"
"636.1",27,12,2.25251922586881,0.0236055433886972,1.10281762534494,4.88350612796561,"Threatened premature labor"
"636.2",9,8,1.12507606790181,1,0.385166507341745,3.3521480404108,"Early onset of delivery"
"636.3",40,24,1.66856011805276,0.0596464936741567,0.981012915340425,2.89527589240141,"Hemorrhage in early pregnancy"
"636.8",5,2,2.50060499840729,0.453065668848391,0.409278544143079,26.2729609846638,"Cervical incompetence"
"637",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Short gestation; low birth weight; and fetal growth retardation"
"638",41,29,1.41499976894768,0.187656354944014,0.85772737435878,2.36234515481198,"Other high-risk pregnancy"
"639",0,0,0,1,0,Inf,"Complications following abortion or ectopic and molar pregnancies"
"642",21,16,1.31295845754224,0.511090992940403,0.652485474291017,2.69256906072367,"Hypertension complicating pregnancy"
"642.1",15,10,1.50051332984082,0.424144764796535,0.630365126460319,3.73609910497903,"Preeclampsia and eclampsia"
"643",4,3,1.33341157398386,1,0.225537402615115,9.10279987048802,"Excessive vomiting in pregnancy"
"643.1",12,2,6.00390098901845,0.0129177711547448,1.33626748523109,55.198534023361,"Hyperemesis gravidarum"
"644",16,6,2.6686544501195,0.0523861788047503,0.991465170035224,8.32878934306339,"Anemia during pregnancy"
"645",12,9,1.33360461802651,0.663502117358878,0.515544444712508,3.58497949497485,"Late pregnancy and failed induction"
"646",54,29,1.86539632671787,0.00794332005103934,1.16608262018317,3.04025381618678,"Other complications of pregnancy NEC"
"647",10,2,5.00246137261198,0.0385334396469758,1.06584513674599,46.9633310301376,"Infectious & parasitic conditions complicating pregnancy"
"647.1",13,9,1.44483680866605,0.523299739804677,0.571148641094158,3.83132889610921,"Infections of genitourinary tract during pregnancy"
"647.3",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Major puerperal infection"
"649",118,66,1.79461139128169,0.000147472891444757,1.31546583893124,2.46604953754234,"Other conditions of the mother complicating pregnancy"
"649.1",22,13,1.69336884062725,0.175191711913333,0.815778187599021,3.66083852105851,"Gestational diabetes"
"650",12,8,1.5004046581519,0.503288221223729,0.563795671344808,4.23318977001417,"Normal delivery"
"651",7,5,1.40017980163782,0.774365106332517,0.382433611501047,5.59568073265574,"Multiple gestation"
"652",16,12,1.33370122389497,0.571391360405226,0.59174655797136,3.08978541391768,"Malposition and malpresentation of fetus or obstruction"
"653",7,2,3.50079858843465,0.179616306480588,0.666436913240309,34.5532708104209,"Problems associated with amniotic cavity and membranes"
"654",15,11,1.364010928875,0.557009648896069,0.585162609154556,3.28435583920325,"Abnormality pelvic soft tissues & organs complicating pregnancy"
"654.1",5,4,1.25007776536724,1,0.268996879125775,6.301303774002,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
"654.2",0,0,0,1,0,Inf,"Rhesus isoimmunization in pregnancy"
"655",72,83,0.866781375766353,0.420631975086571,0.622630449446837,1.20419273677442,"Known or suspected fetal abnormality"
"655.1",6,11,0.545272190489917,0.332155639967805,0.165527051696827,1.60907401740054,"Abnormality in fetal heart rate or rhythm"
"656",14,7,2.000953838149,0.18907868286499,0.755499696228781,5.85917139725904,"Other perinatal conditions"
"656.1",6,9,0.666535122121357,0.607139321920151,0.195169267615275,2.09745680252401,"Perinatal jaundice/isoimmunization"
"656.2",1,0,Inf,1,0.0256406640625,Inf,"Other respiratory conditions of fetus and newborn"
"656.22",0,0,0,1,0,Inf,"Interstitial emphysema and related conditions of newborn"
"656.26",0,0,0,1,0,Inf,"Transitory tachypnea or apnea of newborn"
"656.3",1,1,1,1,0.0127457840596285,78.4573154010539,"Endocrine and metabolic disturbances of fetus and newborn"
"656.4",1,0,Inf,1,0.0256406640625,Inf,"Hemorrhage of fetus or newborn"
"656.5",0,0,0,1,0,Inf,"Hematological disorders of newborn"
"656.6",0,0,0,1,0,Inf,"Perinatal disorders of digestive system"
"656.7",0,0,0,1,0,Inf,"Conditions involving the integument and temperature regulation of fetus and newborn"
"656.8",0,0,0,1,0,Inf,"Perinatal jaundice"
"656.9",0,0,0,1,0,Inf,"Neonatal bradycardia or tachycardia"
"657",1,0,Inf,1,0.0256406640625,Inf,"Infections specific to the perinatal period"
"658",15,14,1.07153699905866,1,0.481993110119928,2.39690467870633,"Problems associated with amniotic cavity and membranes"
"659",1,0,Inf,1,0.0256406640625,Inf,"Indications for care or intervention related to labor and delivery NEC"
"661",14,7,2.000953838149,0.18907868286499,0.755499696228781,5.85917139725904,"Fetal distress and abnormal forces of labor"
"663",6,4,1.50018745627249,0.753861746807854,0.355666003723527,7.2297081576342,"Umbilical cord complications during labor and delivery"
"665",16,18,0.888764400115902,0.864082668578273,0.423818602460321,1.84721976735847,"Obstetrical/birth trauma"
"668",1,1,1,1,0.0127457840596285,78.4573154010539,"Complications with anesthetic in labor and delivery"
"669",8,1,8.00353751058315,0.0390319940085006,1.0728191801947,354.62157097064,"Complications of labor and delivery NEC"
"671",1,0,Inf,1,0.0256406640625,Inf,"Venous complications in pregnancy and the puerperium"
"674",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Other complications of the puerperium NEC"
"676",0,1,0,1,0,39.0005499686929,"Disorders of the breast associated with childbirth & disorders of lactation"
"679",0,0,0,1,0,Inf,"Complications of in utero procedures"
"681",73,30,2.44099506860352,2.62753445283455e-05,1.57433021463179,3.87151950498041,"Superficial cellulitis and abscess"
"681.1",78,63,1.23943385277966,0.237087028573922,0.877102991499743,1.75749985029303,"Cellulitis and abscess of hand/fingers"
"681.2",23,15,1.5341899929869,0.255547230126692,0.766385984025335,3.16318951309277,"Cellulitis and abscess of face"
"681.3",55,15,3.67683963653719,1.60568024597822e-06,2.047066533544,7.01067552848968,"Cellulitis and abscess of arm"
"681.5",59,20,2.9584114318505,1.26153366856368e-05,1.75429819637643,5.19013488189382,"Cellulitis and abscess of leg"
"681.6",15,3,5.00390933454079,0.00751928180706194,1.41514629295296,26.9721135611366,"Cellulitis and abscess of foot/toes"
"681.7",31,16,1.93955008526629,0.0398185253624904,1.02840136081248,3.79882729142235,"Cellulitis and abscess of trunk"
"686",2,3,0.666631590280923,1,0.055690912424422,5.82041380410315,"Other local infections of skin and subcutaneous tissue"
"686.1",19,11,1.72822924006172,0.200243668416762,0.781241869358731,4.02107326381801,"Carbuncle and furuncle"
"686.2",14,12,1.16682798048447,0.844946082307132,0.500727503998067,2.76269404038712,"Impetigo"
"686.3",45,43,1.04667699522501,0.915051248281506,0.67312755511035,1.62945623556661,"Pilonidal cyst"
"686.4",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"Pyogenic granuloma"
"686.5",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Pyoderma"
"686.9",18,16,1.12515757817211,0.864082668578273,0.541354102890531,2.35950001768415,"Unspecified local infection of skin and subcutaneous tissue"
"687",3,3,1,1,0.133900497374335,7.46823215454069,"Symptoms affecting skin"
"687.1",86,36,2.39763661452489,6.60126598577848e-06,1.60578338660574,3.64600248111601,"Rash and other nonspecific skin eruption"
"687.2",11,7,1.57184915796772,0.480537458428656,0.556264995664722,4.78307053636908,"Localized superficial swelling, mass, or lump"
"687.3",0,0,0,1,0,Inf,"Changes in skin texture"
"687.4",127,52,2.45572242046125,1.80080045266277e-08,1.76345335279467,3.46264338540233,"Disturbance of skin sensation"
"689",15,6,2.50168969044732,0.0782416112825869,0.916855062877571,7.87174586768653,"Dermatosis NOS"
"690",1,0,Inf,1,0.0256406640625,Inf,"Seborheic dermatitis"
"690.1",36,31,1.16170400953841,0.62498544441504,0.698143439197716,1.94329475487689,"Seborrheic dermatitis"
"691",9,6,1.50029603363936,0.607139321920151,0.476767864204227,5.12375750659288,"Other congenital anomalies of skin"
"691.1",0,0,0,1,0,Inf,"Ichthyosis congenita"
"691.3",1,0,Inf,1,0.0256406640625,Inf,"Congenital pigmentary anomalies of skin"
"694",14,17,0.823357634096908,0.719948199475462,0.375586575469819,1.77558538381496,"Dyschromia and Vitiligo"
"694.1",7,6,1.16674348925115,1,0.335649816502402,4.20346782294203,"Vitiligo"
"694.2",25,18,1.38957114950397,0.360002219111518,0.727890370858162,2.70481148428237,"Other dyschromia"
"694.3",0,0,0,1,0,Inf,"Vascular disorders of skin"
"695",0,0,0,1,0,Inf,"Erythematous conditions"
"695.1",1,2,0.499978716141524,1,0.00847944848849525,9.60565020545951,"Toxic erythema"
"695.2",0,0,0,1,0,Inf,"Bullous dermatoses"
"695.21",0,0,0,1,0,Inf,"Dermatitis herpetiformis"
"695.22",0,0,0,1,0,Inf,"Pemphigus and pemphigoid"
"695.3",9,5,1.80047264834015,0.423830866812619,0.541718128612178,6.84071625363421,"Rosacea"
"695.4",0,0,0,1,0,Inf,"Discoid lupus erythematosus"
"695.41",5,2,2.50060499840729,0.453065668848391,0.409278544143079,26.2729609846638,"Lupus erythematosus"
"695.42",25,10,2.50277594199155,0.0166062875609839,1.16029860828115,5.84219159428077,"Systemic lupus erythematosus"
"695.6",7,4,1.75033443754228,0.548746535814398,0.44485606428426,8.15574598660003,"Prurigo"
"695.7",6,2,3.00094148925591,0.288991303905576,0.536455150377191,30.4081109655923,"Lichen"
"695.8",4,6,0.666583363178292,0.753861746807854,0.138318169723635,2.81162660904004,"Other specified erythematous conditions"
"695.81",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Erythema nodosum"
"695.9",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Unspecified erythematous condition"
"696",0,0,0,1,0,Inf,"Psoriasis & related disorders"
"696.2",1,0,Inf,1,0.0256406640625,Inf,"Parapsoriasis"
"696.3",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Pityriasis"
"696.4",1,0,Inf,1,0.0256406640625,Inf,"Psoriasis"
"696.41",34,18,1.89102619323626,0.0363087822872827,1.0378631610675,3.55841968104911,"Psoriasis vulgaris"
"696.42",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Psoriatic arthropathy"
"697",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Sarcoidosis"
"698",36,11,3.27883329582119,0.000342150095991208,1.63180058898452,7.14215451229035,"Pruritus and related conditions"
"700",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Corns and callosities"
"701",22,14,1.57230474124805,0.242677174701573,0.768875177864442,3.32445183377606,"Other hypertrophic and atrophic conditions of skin"
"701.1",7,8,0.874941496039325,1,0.269987803100289,2.76192601353357,"Keratoderma, acquired"
"701.2",29,23,1.26140439036167,0.488044382621362,0.704279701002617,2.28421251657806,"Scar conditions and fibrosis of skin"
"701.3",0,2,0,0.499981920086784,0,5.32450932101021,"Circumscribed scleroderma"
