"Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"250.41",154,282,0.557344398144546,5.43863610085911e-09,0.45795231788306,0.678308125131986,"Impaired fasting glucose"
"250.42",321,227,1.45556327190025,1.51022590069658e-05,1.22796946541502,1.72533967511064,"Other abnormal glucose"
"250.5",3,1,2.99704936748397,0.341820780226244,0.311753143131906,28.8122352862232,"Glycosuria or Acetonuria"
"250.6",383,68,5.74580330185663,2.80832322011826e-40,4.43942454078991,7.43660699270548,"Polyneuropathy in diabetes"
"250.7",411,222,1.89777016717586,1.46867071459687e-14,1.61186743241527,2.23438450023526,"Diabetic retinopathy"
"251",1,0,220700955.702534,0.998963227180593,0,Inf,"Other disorders of pancreatic internal secretion"
"251.1",187,20,9.62984158154112,6.23085330852353e-22,6.07205689647911,15.2722298994514,"Hypoglycemia"
"251.8",5,0,218567270.964564,0.997683195122514,0,Inf,"Other specified disorders of pancreatic internal secretion"
"252",2,0,218296663.506664,0.998534490432048,0,Inf,"Disorders of parathyroid gland"
"252.1",124,59,2.15830005602747,1.16266382212574e-06,1.58278590259511,2.94307595500476,"Hyperparathyroidism"
"252.2",8,6,1.35351643872679,0.575162349743742,0.46960348131174,3.90117795716999,"Hypoparathyroidism"
"253",10,3,3.42070710832948,0.0618607820827439,0.940789378181457,12.4376798806915,"Disorders of the pituitary gland and its hypothalamic control"
"253.1",24,14,1.76610725459891,0.0910056534707101,0.913189182481093,3.41565022296077,"Pituitary hyperfunction"
"253.11",0,1,4.78456463011113e-09,0.998966784531859,0,Inf,"Acromegaly and gigantism"
"253.2",45,8,5.67830476796829,6.0208979329209e-06,2.67659533007535,12.0463279135378,"Pituitary hypofunction"
"253.3",82,5,16.5164567577414,1.14474419973379e-09,6.69590121419332,40.7403477297573,"Posterior pituitary disorders"
"253.4",5,0,227188799.420719,0.997679012332339,0,Inf,"Anterior pituitary disorders"
"253.7",4,1,4.03978729547434,0.211758514703359,0.451491936110163,36.1465622914112,"Other disorders of neurohypophysis"
"254",1,0,217565785.221402,0.998964010947398,0,Inf,"Diseases of thymus gland"
"255",1,0,218534201.277158,0.998963933823693,0,Inf,"Disorders of adrenal glands"
"255.1",2,0,236309580.197433,0.998530794513236,0,Inf,"Adrenal hyperfunction"
"255.11",6,2,3.03096961653296,0.174454344379032,0.611706672481764,15.0182713866339,"Cushing's syndrome"
"255.12",4,2,2.05271275649268,0.406377137998328,0.37588038264589,11.2100281238602,"Hyperaldosteronism"
"255.13",0,0,NA,NA,NA,NA,"Medulloadrenal hyperfunction"
"255.2",98,5,19.7619667048632,7.62228214440655e-11,8.0457650750961,48.5392407557285,"Adrenal hypofunction"
"255.21",7,1,6.98880331965722,0.0689519395416705,0.859864333807624,56.8035792629811,"Glucocorticoid deficiency"
"255.3",4,1,3.99351092433824,0.215535592523996,0.446357013206256,35.7295371887423,"Adrenogenital disorders"
"255.9",17,5,3.49892978834842,0.0138588279689251,1.29039514225349,9.48741146251689,"Other disorders of adrenal glands"
"256",4,5,0.807158755232951,0.749462521963032,0.216735412298414,3.00599357179424,"Ovarian dysfunction"
"256.1",0,0,NA,NA,NA,NA,"Hyperestrogenism"
"256.4",61,37,1.67801105486547,0.0130071172175901,1.11530422261406,2.52462157244525,"Polycystic ovaries"
"257",2,3,0.665207668533585,0.655189566945534,0.111152577181448,3.98102548313871,"Testicular dysfunction"
"257.1",236,181,1.32246463826066,0.00467727360678977,1.08961151680274,1.60507914286896,"Testicular hypofunction"
"258",5,3,1.68948514337196,0.472710268020446,0.403744654824152,7.06971600879215,"Iatrogenic endocrine disorders"
"258.1",1,2,0.501263286531195,0.572828863327809,0.045452512791297,5.52807462103978,"Postablative ovarian failure"
"259",46,18,2.61293858657554,0.000552470674724369,1.515045866777,4.50642994178097,"Other endocrine disorders"
"259.1",5,0,217774186.279617,0.997683686898938,0,Inf,"Nonspecific abnormal results of other endocrine function study"
"259.2",0,0,NA,NA,NA,NA,"Carcinoid syndrome"
"259.3",0,1,4.71390021458494e-09,0.998965554292085,0,Inf,"Delay in sexual development and puberty NEC"
"259.4",0,0,NA,NA,NA,NA,"Precocious sexual development and puberty NEC"
"259.8",3,0,217694012.347779,0.99820541339163,0,Inf,"Polyglandular dysfunction and related disorders"
"260",489,40,12.4634231585846,4.16253254079546e-53,9.02911897014661,17.2039949128525,"Protein-calorie malnutrition"
"260.1",31,4,7.78139617537198,0.000112532060422002,2.74680859989963,22.0438098381905,"Cachexia"
"260.2",129,15,8.74253724118624,1.91280971906499e-15,5.12151233703922,14.9237085422534,"severe protein-calorie malnutrition"
"260.21",0,0,NA,NA,NA,NA,"Kwashiorkor"
"260.22",0,0,NA,NA,NA,NA,"Nutritional marasmus"
"260.3",24,2,12.0339042004691,0.000724503209275426,2.84403595568822,50.9187832229861,"Adult failure to thrive"
"260.5",36,3,12.1923190353248,3.16177946118603e-05,3.75461299738257,39.5920015092829,"Abnormal loss of weight and underweight"
"260.6",150,11,14.1185455679921,2.36786821942045e-17,7.65346824292906,26.044836488298,"Anorexia"
"260.7",10,2,5.03551181909579,0.0368992432260561,1.1033027083444,22.9822505541591,"Polyphagia"
"261",11,9,1.2384577584763,0.634246349642202,0.513147480255617,2.98896063713715,"Vitamin deficiency"
"261.1",1,0,217368723.116206,0.998964078385785,0,Inf,"Vitamin A deficiency"
"261.2",399,231,1.76361125238915,6.8402000498473e-12,1.49973017677786,2.07392282806238,"Vitamin B-complex deficiencies"
"261.3",0,0,NA,NA,NA,NA,"Vitamin C deficiencies"
"261.4",903,652,1.43658617649429,1.8306722168643e-12,1.29888960520724,1.58888009744692,"Vitamin D deficiency"
"261.41",10,3,3.34939180309895,0.066322070388569,0.921782654722144,12.1703585907114,"Rickets or osteomalacia"
"262",11,4,2.77680565447223,0.0802793890451895,0.884135370924986,8.7211188425162,"Mineral deficiency NEC"
"263",21,7,3.04151023844833,0.0108352556515771,1.29265977491613,7.15639544920952,"Other nutritional deficiency"
"264",10,3,3.4197122562588,0.0618226576754307,0.940980609913056,12.427920184973,"Lack of normal physiological development"
"264.1",0,2,4.66492517883932e-09,0.998536133341754,0,Inf,"Short stature"
"264.2",171,9,19.2346895103986,5.36631409894184e-18,9.83947843203806,37.60090365733,"Failure to thrive"
"264.3",0,1,4.62122084096755e-09,0.998964378239533,0,Inf,"Delayed milestones"
"264.9",3,2,1.50378992120445,0.654927330549841,0.2512739803377,8.99967487312811,"Lack of normal physiological development, unspecified"
"269",124,96,1.31722319802264,0.0427319678790511,1.00906353412251,1.71949227648765,"Proteinuria"
"270",0,0,NA,NA,NA,NA,"Protein plasma/amino-acid transport and metabolism disorder"
"270.1",2,2,1.01837318738858,0.985474492858943,0.143445264928537,7.22982351009387,"Disturbances of amino-acid transport"
"270.11",9,6,1.53684124020254,0.414992490359534,0.546875480072163,4.31886431857509,"Disturbances of sulphur-bearing amino-acid metabolism"
"270.12",0,0,NA,NA,NA,NA,"Phenylketonuria [PKU]"
"270.2",16,1,16.0997112295106,0.0070219163703012,2.13505856721655,121.402150579666,"Amino-acid metabolism disorder"
"270.21",5,0,221802063.504061,0.997681359814801,0,Inf,"Disorders of urea cycle metabolism"
"270.3",17,8,2.13001012824515,0.0778100070414351,0.91922961335137,4.93559289271147,"Plasma protein metabolism disorder"
"270.31",2,0,217953059.552919,0.998534967877765,0,Inf,"Polyclonal hypergammaglobulinemia"
"270.32",87,46,1.91692909018936,0.000358021617161985,1.34097134020827,2.7402652291163,"Paraproteinemia"
"270.33",9,8,1.1317518897336,0.798954232488144,0.436643231692526,2.9334299651243,"Amyloidosis"
"270.34",1,0,218534667.777908,0.998963935112146,0,Inf,"Alpha-1-antitrypsin deficiency"
"270.35",0,0,NA,NA,NA,NA,"Macroglobulinemia"
"270.38",32,4,8.10522654284661,7.96277511998424e-05,2.86635251459641,22.9192665508957,"Other specified disorders of plasma protein metabolism"
"271",0,0,NA,NA,NA,NA,"Carbohydrate transport and metabolism disorder"
"271.3",20,23,0.88495947621299,0.689447518146727,0.485954526297258,1.61157728173956,"Disaccharide malabsorption"
"271.9",9,8,1.13297329223157,0.797241592695544,0.437111452937398,2.93661598725914,"Disorders of carbohydrate transport & metabolism"
"272",0,0,NA,NA,NA,NA,"Disorders of lipoid metabolism"
"272.1",6691,4876,1.46389205644401,4.79354258232324e-91,1.4108408193111,1.5189381563019,"Hyperlipidemia"
"272.11",2102,2025,1.05988141734698,0.0618340584748708,0.997124132389007,1.12658853832572,"Hypercholesterolemia"
"272.12",100,91,1.12294422831475,0.423573537689409,0.845316650699698,1.49175310679334,"Hyperglyceridemia"
"272.13",1200,1312,0.934273267899451,0.0888325222935494,0.863902036980298,1.01037675771961,"Mixed hyperlipidemia"
"272.14",9,0,220729572.170369,0.996889746244836,0,Inf,"Hyperchylomicronemia"
"272.9",45,44,1.0460891238443,0.831729032652974,0.690345532659506,1.58515178740944,"Lipoid metabolism disorder NOS"
"274",0,0,NA,NA,NA,NA,"Gout and other crystal arthropathies"
"274.1",404,279,1.48408593636431,3.96406405043862e-07,1.27404604577876,1.72875311203375,"Gout"
"274.11",115,67,1.75370929119939,0.000258252615829034,1.29747548763818,2.37036946542817,"Gouty arthropathy"
"274.2",0,0,NA,NA,NA,NA,"Crystal arthropathies"
"274.21",6,3,2.09015084956764,0.297452040527646,0.522257722743668,8.36508563434409,"Chondrocalcinosis"
"275",2,0,219188276.654655,0.998534270895064,0,Inf,"Disorders of mineral metabolism"
"275.1",27,23,1.18074539499381,0.558201712854604,0.677047110342188,2.05917677884257,"Iron metabolism disorder"
"275.11",2,0,220088798.683706,0.998534233903945,0,Inf,"Hereditary hemochromatosis"
"275.2",3,0,218873571.876067,0.998205139436725,0,Inf,"Copper metabolism disorder"
"275.3",194,28,7.08600672471359,3.50038259248222e-22,4.76760824397564,10.5317989090512,"Magnesium metabolism disorder"
"275.5",31,14,2.23865207509996,0.0123315612250533,1.19090610105388,4.20819333187934,"Calcium/phosphorus disorders"
"275.51",48,9,5.45985411669876,2.98216742671737e-06,2.67871836325004,11.128458812469,"Hypocalcemia"
"275.53",57,3,19.2407014445445,5.97926822420952e-07,6.02555783236096,61.4390571591347,"Phosphorus metabolism disorder"
"275.6",185,52,3.63416604218275,2.04696353021388e-16,2.67159934824734,4.94354171437367,"Hypercalcemia"
"276",0,0,NA,NA,NA,NA,"Disorders of fluid, electrolyte, and acid-base balance"
"276.1",138,24,5.87204466717837,1.2147117754742e-15,3.80635157079093,9.0587818629095,"Electrolyte imbalance"
"276.11",202,7,29.479317241612,1.35662229419309e-18,13.8757726059206,62.6293158379376,"Hyperosmolality and/or hypernatremia"
"276.12",1226,140,9.07559082002296,6.66809788640472e-135,7.61948275169948,10.8099659014405,"Hyposmolality and/or hyponatremia"
"276.13",380,62,6.34356960102931,1.92518483906836e-41,4.84971790600546,8.29757030471246,"Hyperpotassemia"
"276.14",1045,88,12.4216537131892,5.21212721860644e-114,9.99258931277279,15.4411910807902,"Hypopotassemia"
"276.4",7,1,7.01397631181955,0.0684406833879969,0.862958018671476,57.0084090284054,"Acid-base balance disorder"
"276.41",315,23,14.0964865664619,1.7146919923748e-34,9.23063558424848,21.5273294785388,"Acidosis"
"276.42",30,1,30.5740811686164,0.000766898998466185,4.16931946660151,224.203121586914,"Alkalosis"
"276.5",1340,79,17.8909369563718,5.98793317765959e-137,14.2583252980296,22.4490337039164,"Hypovolemia"
"276.6",193,10,19.8728686653798,3.06081328821729e-20,10.524077120206,37.5264172316997,"Fluid overload"
"276.8",2,0,231618702.789566,0.998531359407114,0,Inf,"Polydipsia"
"277",12,8,1.5198516477001,0.359132337465954,0.621203587945361,3.71850561690554,"Other disorders of metabolism"
"277.1",0,0,NA,NA,NA,NA,"Disorders of porphyrin metabolism"
"277.2",0,0,NA,NA,NA,NA,"Other disorders of purine and pyrimidine metabolism"
"277.4",10,3,3.42019043558311,0.0618386840848643,0.940899404545746,12.4324689325334,"Hyperbilirubinemia"
"277.5",8,4,2.01220175475157,0.25353522951806,0.605904780254437,6.68249539164393,"Other disorders of lipoid metabolism and hyperalimentation"
"277.51",21,17,1.2580007537246,0.481793533170232,0.66364650456942,2.3846518974713,"Lipoprotein disorders"
"277.6",6,0,219294459.00069,0.997461730982542,0,Inf,"Other deficiencies of circulating enzymes"
"277.7",50,53,0.966048347828325,0.860943633636683,0.656379804624768,1.42181310845684,"Dysmetabolic syndrome X"
"277.8",1,0,218224053.78776,0.998963813998409,0,Inf,"Carnitine deficiencies"
"277.9",14,5,2.82664896248511,0.0461096186480901,1.01809722505564,7.84791880429834,"Other disorders of metabolic, endocrine, immunity disorders"
"278",190,196,0.98866575999745,0.910873857536047,0.809781741907174,1.20706597149159,"Overweight"
"278.1",959,454,2.20453722866151,9.63434757300915e-44,1.97152921937862,2.46508362381071,"Obesity"
"278.11",834,335,2.58616725635946,8.26193239328483e-49,2.27810492510714,2.93588807264936,"Morbid obesity"
"278.3",4,1,4.0517329810945,0.210789213796841,0.452837201036231,36.252631436911,"Localized adiposity"
"278.4",45,26,1.81793972104568,0.01536527138171,1.12114634161382,2.94779076262108,"Abnormal weight gain"
"279",22,3,7.44427724847455,0.00110868182510718,2.22788112705018,24.8744257847953,"Immune disorders"
"279.1",33,5,6.73110841401659,7.12050166729801e-05,2.62720671920285,17.2456244687865,"Immunity deficiency"
"279.11",43,28,1.541992369112,0.074538547113593,0.958002694640899,2.48197680413718,"Deficiency of humoral immunity"
"279.2",8,4,2.02183917821261,0.25032155054544,0.608782441955567,6.7147693179591,"Autoimmune disease NEC"
"279.7",32,17,1.90131027217903,0.0322990474955645,1.05574448040122,3.42410575494526,"Other immunological findings"
"279.8",8,2,4.00157040769485,0.0794249198135221,0.849758299455047,18.8436708861897,"Other disorders of the immune mechanism"
"280",0,0,NA,NA,NA,NA,"Iron deficiency anemias NOS"
"280.1",1031,312,3.39966577556861,6.04379055947517e-80,2.99517895804022,3.85877690364613,"Iron deficiency anemias"
"280.11",14,8,1.77636969920656,0.194880633011935,0.745143233274713,4.23474194939898,"Other iron deficiency anemias"
"280.2",154,46,3.43474537775757,2.10479083456399e-13,2.47078858432802,4.77478157575168,"Iron deficiency anemia secondary to blood loss"
"281",5,2,2.61423517452232,0.250869702937949,0.506951857995802,13.4810148930677,"Pernicious or B12 deficiency anemia"
"281.1",1,5,0.204616042942043,0.147536232631523,0.0239021518928528,1.75162994599575,"Megaloblastic anemia"
"281.11",138,102,1.36774882397203,0.0164792630676134,1.05888714051886,1.7667008823624,"Pernicious anemia"
"281.12",133,78,1.73082659005293,0.000119953857892305,1.30871137674968,2.28909195568738,"Vitamin B12 deficiency anemia"
"281.13",5,2,2.50602486461364,0.272182132414725,0.486202670608046,12.9167546821736,"Folate-deficiency anemia"
"281.9",102,27,3.88444155977233,3.65959922852567e-10,2.54124301247741,5.93760067699177,"Deficiency anemias NOS"
"282",0,0,NA,NA,NA,NA,"Hereditary hemolytic anemias"
"282.5",22,4,5.59124302927053,0.00154639695331264,1.92631212760858,16.2289372341628,"Sickle cell anemia"
"282.8",11,7,1.61141683665766,0.323828264643282,0.624569680132282,4.15752525949358,"Other hemoglobinopathies"
"282.9",3,1,3.00119520942944,0.341215419427738,0.312181092079476,28.8523966173106,"Other hereditary hemolytic anemias"
"283",15,6,2.49618668802102,0.0582604951753267,0.968513465930751,6.43351713800423,"Acquired hemolytic anemias"
"283.1",12,3,4.02635888536317,0.030946463097609,1.13618956888185,14.2683635880384,"Autoimmune hemolytic anemias"
"283.2",3,1,2.99752316640724,0.341751399448112,0.311802227414427,28.8168086791941,"Non-autoimmune hemolytic anemias"
"283.21",0,0,NA,NA,NA,NA,"Hemolytic-uremic syndrome"
"284",37,3,12.3854268222893,2.76464827844893e-05,3.81879223430717,40.1694536278205,"Aplastic anemia"
"284.1",229,22,10.5558006288093,4.67438027270682e-26,6.81536480311672,16.3490774351823,"Pancytopenia"
"284.2",0,0,NA,NA,NA,NA,"Constitutional aplastic anemia"
"285",296,77,3.94267218924526,8.23577289964027e-27,3.06800979460578,5.06669307874403,"Other anemias"
"285.1",303,44,7.18138300550002,2.54679467863112e-34,5.2340565678021,9.85321064142432,"Acute posthemorrhagic anemia"
"285.2",156,49,3.25976336736969,5.43683358879172e-13,2.36459804312918,4.49381121756468,"Anemia of chronic disease"
"285.21",904,249,3.67078258283306,9.16102401206305e-74,3.19032032480913,4.22360245949181,"Anemia in chronic kidney disease"
"285.22",57,17,3.37336298563375,1.08362742371662e-05,1.96257976915952,5.79827531683831,"Anemia in neoplastic disease"
"285.3",9,1,9.08491952247272,0.0363179964480404,1.15096690170044,71.7099358877024,"Sideroblastic anemia"
"285.8",2,1,1.99479312795278,0.572874068970514,0.180881033583419,21.9989876467203,"Hemoglobinuria"
"285.9",3310,676,5.15867444846181,2.2250738585072e-308,4.74903517113093,5.60364813193737,"Anemia NOS"
"286",206,47,4.44042207956107,2.93227484254974e-20,3.23457674666878,6.09580473394545,"Coagulation defects"
"286.1",7,3,2.34402464654779,0.217034138834608,0.606130816636774,9.06479491359708,"Congenital coagulation defects"
"286.11",11,2,5.55763129938697,0.0256715950231845,1.23178850245591,25.0751371670895,"Von willebrand's disease"
"286.12",23,1,23.2757887013893,0.00206268266341583,3.14318604828727,172.360888394415,"Clotting factor deficiency"
"286.13",0,0,NA,NA,NA,NA,"Congenital factor VIII disorder"
"286.2",68,61,1.11937395722559,0.522541578507762,0.792242815624202,1.58158336232768,"Encounter for long-term (current) use of anticoagulants"
"286.3",0,1,4.77286672599792e-09,0.99896638404379,0,Inf,"Coagulation defects complicating pregnancy or postpartum"
"286.4",0,1,4.5520111703717e-09,0.998963500480462,0,Inf,"Acquired coagulation factor deficiency"
"286.5",1203,737,1.65134351185147,8.02646774932979e-27,1.50666616022572,1.80991348058512,"Hemorrhagic disorder due to intrinsic circulating anticoagulants"
"286.6",12,3,4.01886241457981,0.0311761392818202,1.13403672552404,14.2422681239522,"Defibrination syndrome"
"286.7",13,2,6.49787204673469,0.0137432532347862,1.46634309349654,28.7943124109213,"Other and unspecified coagulation defects"
