"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"601.12",0,0,0,1,0,Inf,"Chronic prostatitis"
"601.2",0,0,0,1,0,Inf,"Hydrocele"
"601.3",0,0,0,1,0,Inf,"Orchitis and epididymitis"
"601.4",0,0,0,1,0,Inf,"Balanoposthitis"
"601.8",0,0,0,1,0,Inf,"Other inflammatory disorders of male genital organs"
"602",0,0,0,1,0,Inf,"Other disorders of prostate"
"602.3",0,0,0,1,0,Inf,"Dysplasia of prostate"
"603",0,0,0,1,0,Inf,"Other disorders of testis"
"603.1",0,0,0,1,0,Inf,"Hydrocele"
"603.2",1,0,Inf,1,0.0256406640625001,Inf,"Spermatocele"
"604",0,0,0,1,0,Inf,"Disorders of penis"
"604.1",0,0,0,1,0,Inf,"Redundant prepuce and phimosis/BXO"
"604.2",0,0,0,1,0,Inf,"Vascular disorders of penis"
"604.3",0,0,0,1,0,Inf,"Peyronie's disease"
"605",0,0,0,1,0,Inf,"Erectile dysfunction"
"608",1,0,Inf,1,0.0256406640625001,Inf,"Male genital disorders"
"609",0,0,0,1,0,Inf,"Male infertility and abnormal spermatozoa"
"609.1",0,0,0,1,0,Inf,"Infertility, male"
"609.11",0,0,0,1,0,Inf,"Azoospermia and oligospermia"
"609.2",0,0,0,1,0,Inf,"Abnormal spermatozoa"
"610",0,0,0,1,0,Inf,"Benign mammary dysplasias"
"610.1",4,2,2.00066988154151,0.68740423901741,0.286580041976312,22.1264387631198,"Cystic mastopathy"
"610.2",0,1,0,1,0,39.0005499686929,"Fibroadenosis of breast"
"610.3",0,0,0,1,0,Inf,"Fibrosclerosis of breast"
"610.4",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Benign neoplasm of breast"
"610.8",0,0,0,1,0,Inf,"Other specified benign mammary dysplasias"
"611",0,0,0,1,0,Inf,"Abnormal findings on mammogram or breast exam"
"611.1",0,0,0,1,0,Inf,"Abnormal mammogram"
"611.11",0,0,0,1,0,Inf,"Mammographic microcalcification"
"611.2",0,0,0,1,0,Inf,"Abnormal findings on radiological breast exam"
"611.3",25,27,0.925578307068567,0.889590487548833,0.514384713098122,1.65933443071942,"Lump or mass in breast"
"612",0,0,0,1,0,Inf,"Breast conditions, congenital or relating to hormones"
"612.1",7,0,Inf,0.0155915110331341,1.44235736046564,Inf,"Galactorrhea"
"612.2",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Hypertrophy of breast (Gynecomastia)"
"612.3",0,0,0,1,0,Inf,"Congenital anomalies of breast"
"613",0,0,0,1,0,Inf,"Other nonmalignant breast conditions"
"613.1",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Inflammatory disease of breast"
"613.5",12,8,1.50115883340239,0.503002527019316,0.563709558662338,4.23787671287189,"Mastodynia"
"613.7",2,2,1,1,0.0724800868201882,13.7968929656616,"Other signs and symptoms in breast"
"613.8",0,1,0,1,0,39.0005499686929,"Other specified disorders of breast"
"613.9",0,0,0,1,0,Inf,"Breast disorder NOS"
"614",1,0,Inf,1,0.0256406640625001,Inf,"Inflammatory diseases of female pelvic organs"
"614.1",1,1,1,1,0.0127441265657664,78.4675195149288,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
"614.3",1,0,Inf,1,0.0256406640625001,Inf,"Pelvic inflammatory disease"
"614.31",0,0,0,1,0,Inf,"Acute inflammatory pelvic disease"
"614.32",1,1,1,1,0.0127441265657664,78.4675195149288,"Chronic inflammatory pelvic disease"
"614.33",10,1,10.015721175681,0.0116749133282578,1.42402559939421,434.022590750197,"Pelvic inflammatory disease, NOS"
"614.4",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Inflammatory diseases of uterus, except cervix"
"614.5",1,0,Inf,1,0.0256406640625001,Inf,"Inflammatory disease of cervix, vagina, and vulva"
"614.51",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Cervicitis and endocervicitis"
"614.52",190,92,2.10804712463228,3.25396481190309e-09,1.62937294005054,2.74349277412922,"Vaginitis and vulvovaginitis"
"614.53",6,1,6.00512498300728,0.124865975703918,0.728166368871973,275.97469429796,"Cyst or abscess of Bartholin's gland"
"614.54",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Abscess or ulceration of vulva"
"615",19,12,1.58552268488811,0.280275519454844,0.729808885784488,3.5857930887448,"Endometriosis"
"617",14,6,2.33709894810136,0.114948333515808,0.842799592063719,7.42600764725402,"Disorders secondary to childbirth, surgery, trauma"
"618",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Genital prolapse"
"618.1",0,0,0,1,0,Inf,"Prolapse of vaginal walls"
"618.2",1,0,Inf,1,0.0256406640625001,Inf,"Uterine/Uterovaginal prolapse"
"618.5",0,0,0,1,0,Inf,"Prolapse of vaginal vault after hysterectomy"
"618.6",0,0,0,1,0,Inf,"Vaginal enterocele, congenital or acquired"
"619",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Noninflammatory female genital disorders"
"619.1",10,4,2.50298646583187,0.179253396062643,0.721257123902022,10.9421643186269,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
"619.2",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Disorders of uterus, NEC"
"619.3",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Noninflammatory disorders of cervix"
"619.4",23,11,2.09589403575987,0.0571827093967896,0.980228749652188,4.76811740093162,"Noninflammatory disorders of vagina"
"619.5",0,2,0,0.499948943122639,0,5.32439824265389,"Noninflammatory disorders of vulva and perineum"
"620",0,0,0,1,0,Inf,"Dysplasia of female genital organs"
"620.1",0,0,0,1,0,Inf,"Dysplasia of cervix"
"621",0,0,0,1,0,Inf,"Endometrial hyperplasia"
"622",0,0,0,1,0,Inf,"Polyp of female genital organs"
"622.1",2,2,1,1,0.0724800868201882,13.7968929656616,"Polyp of corpus uteri"
"622.2",0,0,0,1,0,Inf,"Mucous polyp of cervix"
"623",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Hypertrophy of female genital organs"
"624",41,21,1.96028013118536,0.0148179411724547,1.12997754603606,3.49731853570986,"Symptoms involving female genital tract"
"624.1",0,0,0,1,0,Inf,"Dystrophy of female genital tract"
"624.2",0,0,0,1,0,Inf,"Atrophy of female genital tract"
"624.9",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"stress incontinence, female"
"625",141,52,2.76207097731693,7.38267031215435e-11,1.99077633194747,3.88314228467434,"Symptoms associated with female genital organs"
"625.1",6,5,1.20022138780306,1,0.304938053528511,4.97491540560572,"Dyspareunia"
"626",20,7,2.86462807491151,0.0189954237304518,1.162183878101,8.02518632868526,"Disorders of menstruation"
"626.1",36,17,2.12575628078792,0.0124240175730493,1.1617160252997,4.04171506789917,"Irregular menstrual cycle/bleeding"
"626.11",119,51,2.3664356183511,1.5109993052031e-07,1.68642794842771,3.36148168352836,"Absent or infrequent menstruation"
"626.12",53,27,1.97335489744446,0.00469779140251615,1.21693470832129,3.2687038177866,"Excessive or frequent menstruation"
"626.13",95,70,1.36415985176419,0.0592012004749716,0.988560671309615,1.89015340384699,"Irregular menstrual cycle"
"626.14",8,4,2.00148851336497,0.387398976280478,0.53578714961547,9.08906600335747,"Irregular menstrual bleeding"
"626.15",1,1,1,1,0.0127441265657664,78.4675195149288,"Infertility, female, associated with anovulation"
"626.2",98,65,1.51798697989309,0.0112647372108464,1.0952294795164,2.11584559928659,"Dysmenorrhea"
"626.21",0,0,0,1,0,Inf,"Mittelschmerz"
"626.4",13,2,6.51355040369211,0.00734278205860024,1.47346886699238,59.5106350126133,"Premenstrual tension syndromes"
"626.8",12,5,2.40337125509149,0.143115944236927,0.787380065320681,8.71412309610875,"Infertility, female"
"627",0,0,0,1,0,Inf,"Menopausal & postmenopausal disorders"
"627.1",0,0,0,1,0,Inf,"Postmenopausal bleeding"
"627.2",0,1,0,1,0,39.0005499686929,"Symptomatic menopause"
"627.21",0,0,0,1,0,Inf,"Symptomatic artificial menopause"
"627.22",0,0,0,1,0,Inf,"Postmenopausal hormone replacement"
"627.3",0,0,0,1,0,Inf,"Postmenopausal atrophic vaginitis"
"627.4",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Premenopausal menorrhagia"
"627.5",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Premature menopause and other ovarian failure"
"628",95,50,1.91766889952884,0.000208880081939253,1.34425943037481,2.76442936840168,"Ovarian cyst"
"634",24,6,4.01398908534938,0.00140798704612853,1.59672440279649,12.0197667802039,"Miscarriage; stillbirth"
"634.1",3,10,0.299574097803642,0.0920712668458913,0.0529558210552907,1.16453398233846,"Missed abortion/Hydatidiform mole"
"634.3",8,2,4.0041363654348,0.109195503191754,0.798578142130368,38.7324650381284,"Ectopic pregnancy"
"635",0,0,0,1,0,Inf,"Hemorrhage during pregnancy; childbirth and postpartum"
"635.2",3,6,0.499730387936807,0.507611371116409,0.0808208536935765,2.3415212373979,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
"635.3",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Placenta previa and abruptio placenta"
"636",18,9,2.00354096498259,0.121564493304035,0.853718800379209,5.06751384789751,"Early or threatened labor; hemorrhage in early pregnancy"
"636.1",27,12,2.25676044541821,0.0234287112099073,1.10397797369082,4.89681904856741,"Threatened premature labor"
"636.2",9,8,1.12521605900826,1,0.384985936616866,3.35453199760228,"Early onset of delivery"
"636.3",40,24,1.67206038674982,0.0591095127290646,0.981953032589796,2.90445309215731,"Hemorrhage in early pregnancy"
"636.8",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Cervical incompetence"
"637",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Short gestation; low birth weight; and fetal growth retardation"
"638",40,29,1.38238312475535,0.22675460694203,0.834361863799417,2.31609432576573,"Other high-risk pregnancy"
"639",0,0,0,1,0,Inf,"Complications following abortion or ectopic and molar pregnancies"
"642",21,16,1.31380541984389,0.510570354384892,0.652331802744136,2.69658419151998,"Hypertension complicating pregnancy"
"642.1",15,10,1.5014667645632,0.4237585433792,0.63030536467358,3.7409937891966,"Preeclampsia and eclampsia"
"643",4,3,1.33356245623552,1,0.22548098068058,9.10689006669547,"Excessive vomiting in pregnancy"
"643.1",12,2,6.01126986927307,0.0128782686588249,1.33722544841022,55.2836124191798,"Hyperemesis gravidarum"
"644",16,6,2.67202089279704,0.0522173461603426,0.992051588519194,8.34394277313253,"Anemia during pregnancy"
"645",12,9,1.33410867404489,0.663279849205842,0.515394954745542,3.58859969760667,"Late pregnancy and failed induction"
"646",54,29,1.87155291771812,0.00777443910052368,1.16843587699372,3.05395657778306,"Other complications of pregnancy NEC"
"647",10,2,5.00730711943237,0.0384590945866697,1.06636309580223,47.0238981205123,"Infectious & parasitic conditions complicating pregnancy"
"647.1",13,9,1.4455667325688,0.522994142259813,0.571045809323786,3.83568101646925,"Infections of genitourinary tract during pregnancy"
"647.3",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Major puerperal infection"
"649",116,65,1.80353375962701,0.000160864435818936,1.3162083939159,2.48947739576781,"Other conditions of the mother complicating pregnancy"
"649.1",22,13,1.69533189371673,0.174692334068964,0.81602476677383,3.66796898519914,"Gestational diabetes"
"650",11,8,1.37579438343336,0.647281640030573,0.503562405753889,3.94376720064249,"Normal delivery"
"651",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Multiple gestation"
"652",16,12,1.33438245428748,0.57103171192216,0.591593282183812,3.09364655652375,"Malposition and malpresentation of fetus or obstruction"
"653",7,2,3.50285085027977,0.179486432756712,0.666542622450943,34.5840689756446,"Problems associated with amniotic cavity and membranes"
"654",15,11,1.36470545981749,0.556667197699949,0.585025845530469,3.28835122395714,"Abnormality pelvic soft tissues & organs complicating pregnancy"
"654.1",5,4,1.25022450036644,1,0.268915036364006,6.30455276143358,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
"654.2",0,0,0,1,0,Inf,"Rhesus isoimmunization in pregnancy"
"655",72,83,0.865505714586294,0.418226191547255,0.620632978429831,1.20452749874278,"Known or suspected fetal abnormality"
"655.1",6,11,0.544933100302149,0.331881347252944,0.165337290228175,1.60904467564168,"Abnormality in fetal heart rate or rhythm"
"656",14,5,2.80503903260155,0.0633145417283118,0.953755438883947,9.95648550000145,"Other perinatal conditions"
"656.1",5,9,0.555137195735773,0.423613061185635,0.146041803512459,1.84608351157057,"Perinatal jaundice/isoimmunization"
"656.2",1,0,Inf,1,0.0256406640625001,Inf,"Other respiratory conditions of fetus and newborn"
"656.22",0,0,0,1,0,Inf,"Interstitial emphysema and related conditions of newborn"
"656.26",0,0,0,1,0,Inf,"Transitory tachypnea or apnea of newborn"
"656.3",1,1,1,1,0.0127441265657664,78.4675195149288,"Endocrine and metabolic disturbances of fetus and newborn"
"656.4",0,0,0,1,0,Inf,"Hemorrhage of fetus or newborn"
"656.5",0,0,0,1,0,Inf,"Hematological disorders of newborn"
"656.6",0,0,0,1,0,Inf,"Perinatal disorders of digestive system"
"656.7",0,0,0,1,0,Inf,"Conditions involving the integument and temperature regulation of fetus and newborn"
"656.8",0,0,0,1,0,Inf,"Perinatal jaundice"
"656.9",0,0,0,1,0,Inf,"Neonatal bradycardia or tachycardia"
"657",0,0,0,1,0,Inf,"Infections specific to the perinatal period"
"658",14,14,1,1,0.441383246264671,2.26560479688067,"Problems associated with amniotic cavity and membranes"
"659",1,0,Inf,1,0.0256406640625001,Inf,"Indications for care or intervention related to labor and delivery NEC"
"661",14,7,2.00271897563496,0.188771267723954,0.755660285705434,5.8677271946003,"Fetal distress and abnormal forces of labor"
"663",6,4,1.50054410414934,0.753780525178598,0.355589080303385,7.23439428100373,"Umbilical cord complications during labor and delivery"
"665",15,18,0.832837926209988,0.72788760260428,0.390207548604,1.7522023125074,"Obstetrical/birth trauma"
"668",1,1,1,1,0.0127441265657664,78.4675195149288,"Complications with anesthetic in labor and delivery"
"669",8,1,8.01011518070053,0.0389763723291088,1.07326433661031,354.994382293303,"Complications of labor and delivery NEC"
"671",1,0,Inf,1,0.0256406640625001,Inf,"Venous complications in pregnancy and the puerperium"
"674",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Other complications of the puerperium NEC"
"676",0,1,0,1,0,39.0005499686929,"Disorders of the breast associated with childbirth & disorders of lactation"
"679",0,0,0,1,0,Inf,"Complications of in utero procedures"
"681",31,9,3.45927217689266,0.000663153480792038,1.60563388750379,8.27116507572855,"Superficial cellulitis and abscess"
"681.1",24,14,1.71770004265583,0.142530202660764,0.852178516925293,3.59624729639407,"Cellulitis and abscess of hand/fingers"
"681.2",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Cellulitis and abscess of face"
"681.3",26,5,5.22150472944377,0.000188027280112523,1.97100698590768,17.4281057807668,"Cellulitis and abscess of arm"
"681.5",22,7,3.15242565225811,0.00803889107826068,1.2990512724552,8.74427334328535,"Cellulitis and abscess of leg"
"681.6",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Cellulitis and abscess of foot/toes"
"681.7",12,6,2.00230848572449,0.237450378024006,0.694837958908691,6.50796235606421,"Cellulitis and abscess of trunk"
"686",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Other local infections of skin and subcutaneous tissue"
"686.1",13,3,4.34139789816944,0.0211687622416952,1.19204404837896,23.7664106209483,"Carbuncle and furuncle"
"686.2",3,3,1,1,0.133857924580655,7.47060738564985,"Impetigo"
"686.3",11,6,1.83508764552113,0.331881347252944,0.621486783517187,6.04824234520805,"Pilonidal cyst"
"686.4",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Pyogenic granuloma"
"686.5",1,0,Inf,1,0.0256406640625001,Inf,"Pyoderma"
"686.9",5,6,0.833179620161946,1,0.201008443052761,3.27935457194916,"Unspecified local infection of skin and subcutaneous tissue"
"687",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Symptoms affecting skin"
"687.1",35,11,3.19742345569644,0.00052015800456866,1.5848942062932,6.98813138035349,"Rash and other nonspecific skin eruption"
"687.2",7,4,1.75096504739267,0.548597629494097,0.444802021505915,8.16211199059912,"Localized superficial swelling, mass, or lump"
"687.3",0,0,0,1,0,Inf,"Changes in skin texture"
"687.4",76,30,2.55737959552435,8.15827372593195e-06,1.65220543340394,4.05120040742907,"Disturbance of skin sensation"
"689",8,1,8.01011518070053,0.0389763723291088,1.07326433661031,354.994382293303,"Dermatosis NOS"
"690",1,0,Inf,1,0.0256406640625001,Inf,"Seborheic dermatitis"
"690.1",15,12,1.25073701149541,0.700710534874829,0.545926256077375,2.92944151343838,"Seborrheic dermatitis"
"691",1,4,0.249894844228697,0.374872338251567,0.00507707291508303,2.52624252261969,"Other congenital anomalies of skin"
"691.1",0,0,0,1,0,Inf,"Ichthyosis congenita"
"691.3",0,0,0,1,0,Inf,"Congenital pigmentary anomalies of skin"
"694",7,10,0.699599020384293,0.628755487030919,0.225819891124076,2.03801102202309,"Dyschromia and Vitiligo"
"694.1",2,2,1,1,0.0724800868201882,13.7968929656616,"Vitiligo"
"694.2",16,10,1.60188151491181,0.326292196877317,0.682692925682203,3.95257958998427,"Other dyschromia"
"694.3",0,0,0,1,0,Inf,"Vascular disorders of skin"
"695",0,0,0,1,0,Inf,"Erythematous conditions"
"695.1",1,1,1,1,0.0127441265657664,78.4675195149288,"Toxic erythema"
"695.2",0,0,0,1,0,Inf,"Bullous dermatoses"
"695.21",0,0,0,1,0,Inf,"Dermatitis herpetiformis"
"695.22",0,0,0,1,0,Inf,"Pemphigus and pemphigoid"
"695.3",6,4,1.50054410414934,0.753780525178598,0.355589080303385,7.23439428100373,"Rosacea"
"695.4",0,0,0,1,0,Inf,"Discoid lupus erythematosus"
"695.41",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Lupus erythematosus"
"695.42",22,6,3.67794503720145,0.00367204879847908,1.44475113607531,11.0987136593478,"Systemic lupus erythematosus"
"695.6",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Prurigo"
"695.7",1,1,1,1,0.0127441265657664,78.4675195149288,"Lichen"
"695.8",2,4,0.499832585688502,0.68740423901741,0.0451948011474305,3.48942652497293,"Other specified erythematous conditions"
"695.81",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Erythema nodosum"
"695.9",1,0,Inf,1,0.0256406640625001,Inf,"Unspecified erythematous condition"
"696",0,0,0,1,0,Inf,"Psoriasis & related disorders"
"696.2",1,0,Inf,1,0.0256406640625001,Inf,"Parapsoriasis"
"696.3",1,0,Inf,1,0.0256406640625001,Inf,"Pityriasis"
"696.4",0,0,0,1,0,Inf,"Psoriasis"
"696.41",11,5,2.20252194334991,0.209739027654345,0.704860918800516,8.09226089277083,"Psoriasis vulgaris"
"696.42",1,1,1,1,0.0127441265657664,78.4675195149288,"Psoriatic arthropathy"
"697",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Sarcoidosis"
"698",14,5,2.80503903260155,0.0633145417283118,0.953755438883947,9.95648550000145,"Pruritus and related conditions"
"700",0,0,0,1,0,Inf,"Corns and callosities"
"701",13,8,1.62657445272177,0.382794535379422,0.624270707333841,4.53187595763097,"Other hypertrophic and atrophic conditions of skin"
"701.1",2,2,1,1,0.0724800868201882,13.7968929656616,"Keratoderma, acquired"
"701.2",12,13,0.92291858132122,1,0.38448805083117,2.19626017440599,"Scar conditions and fibrosis of skin"
"701.3",0,0,0,1,0,Inf,"Circumscribed scleroderma"
"701.4",13,6,2.1695975920576,0.166656129509388,0.768640645406961,6.96810702347096,"Keloid scar"
"701.5",1,0,Inf,1,0.0256406640625001,Inf,"Abnormal granulation tissue"
"701.6",1,0,Inf,1,0.0256406640625001,Inf,"Acquired acanthosis nigricans"
"702",0,0,0,1,0,Inf,"Other dermatoses"
"702.1",0,0,0,1,0,Inf,"Actinic keratosis"
"702.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Seborrheic keratosis"
"702.4",0,0,0,1,0,Inf,"Degenerative skin disorders"
"703",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Diseases of nail"
"703.1",28,16,1.75420361612034,0.0953966470842984,0.915570047552077,3.47569471730197,"Ingrowing nail"
"703.8",2,2,1,1,0.0724800868201882,13.7968929656616,"Other specified diseases of nail"
"704",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Diseases of hair and hair follicles"
"704.1",10,6,1.6679352293026,0.454123640102699,0.54873573202423,5.58816554386851,"Alopecia"
"704.11",5,6,0.833179620161946,1,0.201008443052761,3.27935457194916,"Alopecia Areata"
"704.12",0,0,0,1,0,Inf,"Telogen effluvium"
"704.2",18,10,1.80283456737175,0.184303858785254,0.788103610568337,4.37626200384293,"Hirsutism"
"704.8",19,14,1.35848669639102,0.486109005619235,0.64495420565533,2.93179845669331,"Other specified diseases of hair and hair follicles"
"705",0,0,0,1,0,Inf,"Disorders of sweat glands"
"705.1",1,0,Inf,1,0.0256406640625001,Inf,"Dyshidrosis"
"705.3",5,3,1.66725262128895,0.726450761731338,0.324192696681783,10.7442498851097,"Hidradenitis"
"705.8",16,11,1.45597309909949,0.441432527960046,0.633823400295241,3.47369513883949,"Generalized hyperhidrosis"
"706",0,1,0,1,0,39.0005499686929,"Diseases of sebaceous glands"
"706.1",398,381,1.04858035180799,0.550187270859734,0.903259239075781,1.2173409866473,"Acne"
"706.2",18,34,0.527712265361107,0.0359908938569478,0.280156316146472,0.962497308567426,"Sebaceous cyst"
"706.3",0,1,0,1,0,39.0005499686929,"Seborrhea"
"706.8",5,7,0.714021049580594,0.774275743993164,0.178583663114541,2.61550779432453,"Other specified diseases of sebaceous glands"
"707",0,0,0,1,0,Inf,"Chronic ulcer of skin"
"707.1",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Decubitus ulcer"
"707.2",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Chronic ulcer of leg or foot"
"707.3",1,0,Inf,1,0.0256406640625001,Inf,"Chronic ulcer of unspecified site"
"709",9,2,4.50562280085183,0.0652816328968019,0.931953071714923,42.8359630209716,"Diffuse diseases of connective tissue"
"709.2",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Sicca syndrome"
"709.3",1,0,Inf,1,0.0256406640625001,Inf,"Systemic sclerosis"
"709.4",1,0,Inf,1,0.0256406640625001,Inf,"Dermatomyositis and Polymyositis"
"709.5",0,0,0,1,0,Inf,"Dermatomyositis"
"709.6",0,0,0,1,0,Inf,"Other specified diffuse diseases of connective tissue"
"709.7",0,1,0,1,0,39.0005499686929,"Unspecified diffuse connective tissue disease"
"710",0,0,0,1,0,Inf,"Infections involving bone"
"710.1",0,0,0,1,0,Inf,"Osteomyelitis"
"710.11",0,0,0,1,0,Inf,"Acute osteomyelitis"
"710.12",0,0,0,1,0,Inf,"Chronic osteomyelitis"
"710.19",0,0,0,1,0,Inf,"Unspecified osteomyelitis"
"710.2",0,0,0,1,0,Inf,"Periostitis"
"710.3",0,0,0,1,0,Inf,"Osteopathy resulting from poliomyelitis"
"711",1,0,Inf,1,0.0256406640625001,Inf,"Arthropathy associated with infections"
"711.1",0,0,0,1,0,Inf,"Pyogenic arthritis"
"711.2",0,0,0,1,0,Inf,"Arthropathy in Reiter's disease"
"711.3",0,0,0,1,0,Inf,"Behcet's syndrome"
"712",0,0,0,1,0,Inf,"Infective connective tissue disorders"
"713",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Arthropathy associated with other disorders classified elsewhere"
"713.5",1,0,Inf,1,0.0256406640625001,Inf,"Arthropathy associated with neurological disorders"
"714",10,1,10.015721175681,0.0116749133282578,1.42402559939421,434.022590750197,"Rheumatoid arthritis & related inflammatory polyarthropathies"
"714.1",13,5,2.60415997591174,0.0959487273433887,0.8703687137893,9.33827688672783,"Rheumatoid arthritis"
"714.2",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Juvenile rheumatoid arthritis"
"715",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Inflammatory spondylopathies"
"715.1",8,4,2.00148851336497,0.387398976280478,0.53578714961547,9.08906600335747,"Sacroiliitis NEC"
"715.2",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Ankylosing spondylitis"
"715.3",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Spinal enthesopathy"
"716",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Other arthropathies"
"716.1",0,1,0,1,0,39.0005499686929,"Unspecified polyarthropathy or polyarthritis"
"716.11",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Polyarthropathy or polyarthritis involving multiple sites NOS"
"716.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Unspecified monoarthritis"
"716.3",0,0,0,1,0,Inf,"Kaschin-Beck disease"
"716.8",0,0,0,1,0,Inf,"Palindromic rheumatism"
"716.9",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Arthropathy NOS"
"716.91",0,0,0,1,0,Inf,"Arthropathy NOS involving multiple sites"
"717",0,0,0,1,0,Inf,"Polymyalgia Rheumatica"
"720",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Spinal stenosis"
"720.1",7,2,3.50285085027977,0.179486432756712,0.666542622450943,34.5840689756446,"Spinal stenosis of lumbar region"
"721",0,0,0,1,0,Inf,"Spondylosis and allied disorders"
"721.1",21,15,1.40166879793822,0.404161781524707,0.687847316235067,2.92663914702716,"Spondylosis without myelopathy"
"721.2",0,0,0,1,0,Inf,"Spondylosis with myelopathy"
"721.8",0,0,0,1,0,Inf,"Other allied disorders of spine"
"722",0,0,0,1,0,Inf,"Intervertebral disc disorders"
"722.1",41,33,1.24444080337423,0.414210805417836,0.766247595646799,2.03504112618511,"Displacement of intervertebral disc"
"722.3",0,0,0,1,0,Inf,"Schmorl's nodes"
"722.6",27,12,2.25676044541821,0.0234287112099073,1.10397797369082,4.89681904856741,"Degeneration of intervertebral disc"
"722.7",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Intervertebral disc disorder with myelopathy"
"722.8",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Postlaminectomy syndrome"
"722.9",6,2,3.00232616356242,0.288861412209944,0.536486640863501,30.4312797060659,"Other and unspecified disc disorder"
"723",10,3,3.33807230775825,0.0920712668458913,0.858712596769343,18.8836652906563,"Disorders of cervical region"
"723.1",6,1,6.00512498300728,0.124865975703918,0.728166368871973,275.97469429796,"Torticollis"
"724",0,1,0,1,0,39.0005499686929,"Other disorders of back"
"724.1",19,8,2.38028903321412,0.051918264142475,0.993774495136013,6.291075762195,"Disorders of sacrum"
"724.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Disorders of coccyx"
"724.8",28,25,1.12067654051931,0.78327021629956,0.628980641568043,2.00726276681617,"Other symptoms referable to back"
"724.9",5,4,1.25022450036644,1,0.268915036364006,6.30455276143358,"Other unspecified back disorders"
"726",19,23,0.82542696615609,0.64325115113003,0.424495588908531,1.58684492107784,"Peripheral enthesopathies"
"726.1",60,55,1.09200813146483,0.707675551555043,0.742970958357159,1.60785284646166,"Enthesopathy"
"726.2",0,3,0,0.249923414683958,0,2.41967620698739,"Synoviopathy"
"726.3",7,11,0.635875697932095,0.480272870326992,0.208850057048501,1.79792333412963,"Bursitis"
"726.4",4,5,0.799856345565857,1,0.158615533542242,3.71864665331094,"Calcaneal spur; Exostosis NOS"
"727",37,37,1,1,0.615456164633056,1.62481108723026,"Disorders of synovium, tendon, and bursa"
