Phecode,Number of Patients with Schizoaffective Disorder,Number of Patients with Other Schizophrenia,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
614.5,0,0,NA,NA,NA,NA,"Inflammatory disease of cervix, vagina, and vulva"
614.51,0,0,NA,NA,NA,NA,Cervicitis and endocervicitis
614.52,4,11,0.442263976378525,0.165075332485734,0.139774975728216,1.39937369892642,Vaginitis and vulvovaginitis
614.53,0,0,NA,NA,NA,NA,Cyst or abscess of Bartholin's gland
614.54,0,0,NA,NA,NA,NA,Abscess or ulceration of vulva
615,1,1,1,1,0.0625488361661124,15.9875077026897,Endometriosis
617,1,0,636562183.353067,0.999337134110712,0,Inf,"Disorders secondary to childbirth, surgery, trauma"
618,0,0,NA,NA,NA,NA,Genital prolapse
618.1,0,1,4.57392213670258E-09,0.998963794348865,0,Inf,Prolapse of vaginal walls
618.2,0,1,6.11273807001468E-09,0.998999449685386,0,Inf,Uterine/Uterovaginal prolapse
618.5,0,0,NA,NA,NA,NA,Prolapse of vaginal vault after hysterectomy
618.6,0,0,NA,NA,NA,NA,"Vaginal enterocele, congenital or acquired"
619,0,1,4.7291926285372E-09,0.99896582207069,0,Inf,Noninflammatory female genital disorders
619.1,0,0,NA,NA,NA,NA,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
619.2,0,1,5.97748646339404E-09,0.998995087299445,0,Inf,"Disorders of uterus, NEC"
619.3,0,1,6.5772406682061E-09,0.999015925692594,0,Inf,Noninflammatory disorders of cervix
619.4,1,1,1.20898230142943,0.893451669442247,0.0752207821224836,19.4313082625168,Noninflammatory disorders of vagina
619.5,0,0,NA,NA,NA,NA,Noninflammatory disorders of vulva and perineum
620,0,0,NA,NA,NA,NA,Dysplasia of female genital organs
620.1,0,0,NA,NA,NA,NA,Dysplasia of cervix
621,1,0,218487511.296541,0.998963822733164,0,Inf,Endometrial hyperplasia
622,0,0,NA,NA,NA,NA,Polyp of female genital organs
622.1,0,0,NA,NA,NA,NA,Polyp of corpus uteri
622.2,0,0,NA,NA,NA,NA,Mucous polyp of cervix
623,0,0,NA,NA,NA,NA,Hypertrophy of female genital organs
624,0,1,2.1015306230941E-09,0.999353317207328,0,Inf,Symptoms involving female genital tract
624.1,0,0,NA,NA,NA,NA,Dystrophy of female genital tract
624.2,0,0,NA,NA,NA,NA,Atrophy of female genital tract
624.9,2,1,2.65355021320084,0.432706049314386,0.231764830614698,30.3813512831212,"stress incontinence, female"
625,0,11,5.41618088455114E-09,0.996667985132047,0,Inf,Symptoms associated with female genital organs
625.1,1,0,787812806.243288,0.999338989665741,0,Inf,Dyspareunia
626,1,1,1.22456260744446,0.88609701843749,0.0765894231157418,19.5791209614551,Disorders of menstruation
626.1,0,0,NA,NA,NA,NA,Irregular menstrual cycle/bleeding
626.11,0,3,6.35942208078837E-09,0.998319527559828,0,Inf,Absent or infrequent menstruation
626.12,1,3,0.588739721184209,0.665986517254353,0.0531203262899016,6.52508151791893,Excessive or frequent menstruation
626.13,2,5,0.480278649717849,0.381871192694795,0.092812330224872,2.48531182027133,Irregular menstrual cycle
626.14,0,1,4.57236934080839E-09,0.998963763678758,0,Inf,Irregular menstrual bleeding
626.15,0,0,NA,NA,NA,NA,"Infertility, female, associated with anovulation"
626.2,1,3,0.391801102355349,0.417875772152851,0.0406012415848066,3.78087215599612,Dysmenorrhea
626.21,0,1,4.66592583219536E-09,0.998964945561471,0,Inf,Mittelschmerz
626.4,0,0,NA,NA,NA,NA,Premenstrual tension syndromes
626.8,0,5,5.32916647824702E-09,0.997718631076728,0,Inf,"Infertility, female"
627,0,0,NA,NA,NA,NA,Menopausal & postmenopausal disorders
627.1,1,0,219453349.915492,0.998963587253089,0,Inf,Postmenopausal bleeding
627.2,0,4,5.59459462059445E-09,0.998022796777828,0,Inf,Symptomatic menopause
627.21,0,0,NA,NA,NA,NA,Symptomatic artificial menopause
627.22,1,2,0.539468228486209,0.614569681213471,0.0488339713261004,5.95949830913104,Postmenopausal hormone replacement
627.3,0,0,NA,NA,NA,NA,Postmenopausal atrophic vaginitis
627.4,1,0,218704021.710942,0.998963764815389,0,Inf,Premenopausal menorrhagia
627.5,0,0,NA,NA,NA,NA,Premature menopause and other ovarian failure
628,3,5,0.794455924704262,0.763330451241563,0.177669023129639,3.55244940946834,Ovarian cyst
634,0,0,NA,NA,NA,NA,Miscarriage; stillbirth
634.1,0,0,NA,NA,NA,NA,Missed abortion/Hydatidiform mole
634.3,0,0,NA,NA,NA,NA,Ectopic pregnancy
635,0,0,NA,NA,NA,NA,Hemorrhage during pregnancy; childbirth and postpartum
635.2,0,0,NA,NA,NA,NA,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
635.3,0,0,NA,NA,NA,NA,Placenta previa and abruptio placenta
636,1,0,225264227.654789,0.998962353272844,0,Inf,Early or threatened labor; hemorrhage in early pregnancy
636.1,0,0,NA,NA,NA,NA,Threatened premature labor
636.2,0,0,NA,NA,NA,NA,Early onset of delivery
636.3,1,1,1.61171374634292,0.739332635466951,0.0968888686488528,26.8103161526749,Hemorrhage in early pregnancy
636.8,0,0,NA,NA,NA,NA,Cervical incompetence
637,0,0,NA,NA,NA,NA,Short gestation; low birth weight; and fetal growth retardation
638,2,4,0.511292557491464,0.438724241384936,0.0936008100363116,2.79292539503393,Other high-risk pregnancy
639,0,0,NA,NA,NA,NA,Complications following abortion or ectopic and molar pregnancies
642,2,1,2.41603133033219,0.474676007439713,0.215168862371766,27.128494916989,Hypertension complicating pregnancy
642.1,0,2,5.56587612479545E-09,0.998576390718148,0,Inf,Preeclampsia and eclampsia
643,0,0,NA,NA,NA,NA,Excessive vomiting in pregnancy
643.1,0,0,NA,NA,NA,NA,Hyperemesis gravidarum
644,0,0,NA,NA,NA,NA,Anemia during pregnancy
645,0,0,NA,NA,NA,NA,Late pregnancy and failed induction
646,3,3,1.60793516092559,0.603498957166141,0.267839239871217,9.65301231807535,Other complications of pregnancy NEC
647,0,1,4.56173221167697E-09,0.998963645891281,0,Inf,Infectious & parasitic conditions complicating pregnancy
647.1,0,0,NA,NA,NA,NA,Infections of genitourinary tract during pregnancy
647.3,0,0,NA,NA,NA,NA,Major puerperal infection
649,2,2,1.15323766775188,0.887327340668001,0.160469197983697,8.28792774584017,Other conditions of the mother complicating pregnancy
649.1,0,1,1.98757147452497E-09,0.999348200475186,0,Inf,Gestational diabetes
650,0,0,NA,NA,NA,NA,Normal delivery
651,0,0,NA,NA,NA,NA,Multiple gestation
652,0,0,NA,NA,NA,NA,Malposition and malpresentation of fetus or obstruction
653,0,0,NA,NA,NA,NA,Problems associated with amniotic cavity and membranes
654,0,0,NA,NA,NA,NA,Abnormality pelvic soft tissues & organs complicating pregnancy
654.1,0,0,NA,NA,NA,NA,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
654.2,0,0,NA,NA,NA,NA,Rhesus isoimmunization in pregnancy
655,0,3,6.14278520928455E-09,0.9983035772395,0,Inf,Known or suspected fetal abnormality
655.1,0,0,NA,NA,NA,NA,Abnormality in fetal heart rate or rhythm
656,1,0,218042281.325421,0.998963933193678,0,Inf,Other perinatal conditions
656.1,0,0,NA,NA,NA,NA,Perinatal jaundice/isoimmunization
656.2,0,0,NA,NA,NA,NA,Other respiratory conditions of fetus and newborn
656.22,0,0,NA,NA,NA,NA,Interstitial emphysema and related conditions of newborn
656.26,0,0,NA,NA,NA,NA,Transitory tachypnea or apnea of newborn
656.3,0,0,NA,NA,NA,NA,Endocrine and metabolic disturbances of fetus and newborn
656.4,0,0,NA,NA,NA,NA,Hemorrhage of fetus or newborn
656.5,0,0,NA,NA,NA,NA,Hematological disorders of newborn
656.6,0,0,NA,NA,NA,NA,Perinatal disorders of digestive system
656.7,0,0,NA,NA,NA,NA,Conditions involving the integument and temperature regulation of fetus and newborn
656.8,0,0,NA,NA,NA,NA,Perinatal jaundice
656.9,0,0,NA,NA,NA,NA,Neonatal bradycardia or tachycardia
657,0,0,NA,NA,NA,NA,Infections specific to the perinatal period
658,2,0,662808760.650156,0.999062461645143,0,Inf,Problems associated with amniotic cavity and membranes
659,0,0,NA,NA,NA,NA,Indications for care or intervention related to labor and delivery NEC
661,0,1,4.57392213697836E-09,0.99896379432529,0,Inf,Fetal distress and abnormal forces of labor
663,0,0,NA,NA,NA,NA,Umbilical cord complications during labor and delivery
665,0,0,NA,NA,NA,NA,Obstetrical/birth trauma
668,0,0,NA,NA,NA,NA,Complications with anesthetic in labor and delivery
669,0,0,NA,NA,NA,NA,Complications of labor and delivery NEC
671,0,0,NA,NA,NA,NA,Venous complications in pregnancy and the puerperium
674,0,0,NA,NA,NA,NA,Other complications of the puerperium NEC
676,0,0,NA,NA,NA,NA,Disorders of the breast associated with childbirth & disorders of lactation
679,0,0,NA,NA,NA,NA,Complications of in utero procedures
681,3,7,0.476445259551525,0.285015676128566,0.12238560688252,1.85479396745584,Superficial cellulitis and abscess
681.1,2,4,0.554508449618331,0.49650454270129,0.101338517705109,3.03418312859951,Cellulitis and abscess of hand/fingers
681.2,1,1,1.05738146170415,0.968541142777145,0.0660666753302227,16.9231393886131,Cellulitis and abscess of face
681.3,2,3,0.666618872246588,0.65686668743361,0.1113885244429,3.98946590825083,Cellulitis and abscess of arm
681.5,11,12,0.954979732669712,0.91219229085237,0.421131523476959,2.16556168077931,Cellulitis and abscess of leg
681.6,0,4,4.87374502600269E-09,0.997937630287274,0,Inf,Cellulitis and abscess of foot/toes
681.7,5,1,5.00807993414516,0.141377072787491,0.585094673167149,42.8663356154369,Cellulitis and abscess of trunk
686,1,0,218183253.262333,0.99896389149701,0,Inf,Other local infections of skin and subcutaneous tissue
686.1,1,0,218331620.394922,0.998963859415669,0,Inf,Carbuncle and furuncle
686.2,0,1,2.06011994680534E-09,0.9993513695925,0,Inf,Impetigo
686.3,2,1,2.0865107856352,0.548200521043584,0.189145626049734,23.0168011256432,Pilonidal cyst
686.4,0,0,NA,NA,NA,NA,Pyogenic granuloma
686.5,0,2,4.57317726452852E-09,0.998534539837432,0,Inf,Pyoderma
686.9,0,1,4.67502490676566E-09,0.998965064266464,0,Inf,Unspecified local infection of skin and subcutaneous tissue
687,0,0,NA,NA,NA,NA,Symptoms affecting skin
687.1,4,7,0.63936618208475,0.476735799986228,0.186507610884817,2.19180929322015,Rash and other nonspecific skin eruption
687.2,2,1,2.70030605369142,0.419480592352905,0.24213491474032,30.1140080992555,"Localized superficial swelling, mass, or lump"
687.3,0,0,NA,NA,NA,NA,Changes in skin texture
687.4,5,28,0.200032300700584,0.00096534054240022,0.0769234359742175,0.520165549247956,Disturbance of skin sensation
689,1,1,2.70071156172944,0.526184445881665,0.125101121185784,58.3035777019712,Dermatosis NOS
690,0,0,NA,NA,NA,NA,Seborheic dermatitis
690.1,1,4,0.300622555100344,0.283525117102829,0.0334242598800139,2.70384208833592,Seborrheic dermatitis
691,1,0,227229995.741003,0.998962003711069,0,Inf,Other congenital anomalies of skin
691.1,0,0,NA,NA,NA,NA,Ichthyosis congenita
691.3,0,1,4.57695442742677E-09,0.998963817259244,0,Inf,Congenital pigmentary anomalies of skin
694,0,0,NA,NA,NA,NA,Dyschromia and Vitiligo
694.1,0,0,NA,NA,NA,NA,Vitiligo
694.2,6,2,3.40280659088222,0.134786736485093,0.683628375199883,16.9377005329334,Other dyschromia
694.3,1,0,825662148.514803,0.999114989122128,0,Inf,Vascular disorders of skin
695,0,0,NA,NA,NA,NA,Erythematous conditions
695.1,0,1,2.03253715169755E-09,0.999350131337063,0,Inf,Toxic erythema
695.2,0,0,NA,NA,NA,NA,Bullous dermatoses
695.21,0,0,NA,NA,NA,NA,Dermatitis herpetiformis
695.22,0,0,NA,NA,NA,NA,Pemphigus and pemphigoid
695.3,0,2,4.95913865499801E-09,0.998543906677267,0,Inf,Rosacea
695.4,0,0,NA,NA,NA,NA,Discoid lupus erythematosus
695.41,0,2,4.69890430589209E-09,0.998536946923616,0,Inf,Lupus erythematosus
695.42,3,8,0.37915405922149,0.152047426859505,0.100572814667191,1.42939024924227,Systemic lupus erythematosus
695.6,0,0,NA,NA,NA,NA,Prurigo
695.7,1,1,1.00270937404564,0.998473467919929,0.0627182405340955,16.0308401549055,Lichen
695.8,1,0,636524311.264494,0.999337132732308,0,Inf,Other specified erythematous conditions
695.81,0,0,NA,NA,NA,NA,Erythema nodosum
695.9,0,1,4.57088621009515E-09,0.998963757829603,0,Inf,Unspecified erythematous condition
696,0,0,NA,NA,NA,NA,Psoriasis & related disorders
696.2,0,0,NA,NA,NA,NA,Parapsoriasis
696.3,0,1,4.57993725582911E-09,0.998963863738916,0,Inf,Pityriasis
696.4,0,0,NA,NA,NA,NA,Psoriasis
696.41,3,5,0.619342590729925,0.511871373180451,0.147980005983234,2.59214237858264,Psoriasis vulgaris
696.42,3,3,1.00482607866076,0.995295358643764,0.20280537363306,4.97854386335728,Psoriatic arthropathy
697,4,4,1.01229734410768,0.986209985305336,0.253154381151135,4.047909059396,Sarcoidosis
698,2,7,0.317459642838692,0.153311914226407,0.0657220027952697,1.53343812642489,Pruritus and related conditions
700,7,2,3.66129592590367,0.105606108678128,0.760302645932609,17.631252408172,Corns and callosities
701,1,1,1.11617160393106,0.938151554131763,0.0695141698572649,17.9220877121908,Other hypertrophic and atrophic conditions of skin
701.1,2,2,1.00285132079248,0.997728227673252,0.141263656496432,7.1193879342959,"Keratoderma, acquired"
701.2,1,0,221657682.800569,0.998963081747637,0,Inf,Scar conditions and fibrosis of skin
701.3,0,0,NA,NA,NA,NA,Circumscribed scleroderma
701.4,0,0,NA,NA,NA,NA,Keloid scar
701.5,0,1,2.05024311953379E-09,0.999350926755521,0,Inf,Abnormal granulation tissue
701.6,0,0,NA,NA,NA,NA,Acquired acanthosis nigricans
702,0,0,NA,NA,NA,NA,Other dermatoses
702.1,5,26,0.228854104419942,0.0027296478565075,0.0872322070937288,0.600399816246525,Actinic keratosis
702.2,4,12,0.412616479451497,0.129926445298644,0.131213140608339,1.29752521984927,Seborrheic keratosis
702.4,0,0,NA,NA,NA,NA,Degenerative skin disorders
703,3,0,220619399.007448,0.998204426376745,0,Inf,Diseases of nail
703.1,7,7,1.15649406612407,0.787162311611742,0.402506515896337,3.32287421981673,Ingrowing nail
703.8,0,3,4.70777332065306E-09,0.998208295113163,0,Inf,Other specified diseases of nail
704,1,0,648903299.638636,0.999336885910536,0,Inf,Diseases of hair and hair follicles
704.1,1,3,0.401209712765834,0.429931648206367,0.0415419716538162,3.87485781751179,Alopecia
704.11,2,0,221075059.710251,0.998533764119292,0,Inf,Alopecia Areata
704.12,1,0,231494883.75974,0.99896136568372,0,Inf,Telogen effluvium
704.2,1,2,0.524781045987656,0.598620106499034,0.047570180633793,5.78923902660699,Hirsutism
704.8,0,0,NA,NA,NA,NA,Other specified diseases of hair and hair follicles
705,0,0,NA,NA,NA,NA,Disorders of sweat glands
705.1,0,0,NA,NA,NA,NA,Dyshidrosis
705.3,1,1,0.999340749543435,0.999627935122554,0.062507598456803,15.9769685342845,Hidradenitis
705.8,0,1,1.80574597329568E-09,0.999341785719928,0,Inf,Generalized hyperhidrosis
706,0,0,NA,NA,NA,NA,Diseases of sebaceous glands
706.1,16,36,0.499902661704928,0.0215194607770627,0.276788496629386,0.902865090937237,Acne
706.2,3,4,0.994935396995215,0.994874499095777,0.211350423890698,4.68367380566959,Sebaceous cyst
706.3,0,0,NA,NA,NA,NA,Seborrhea
706.8,4,1,4.06339837742946,0.209864395030581,0.454116180255251,36.3589915787975,Other specified diseases of sebaceous glands
707,0,0,NA,NA,NA,NA,Chronic ulcer of skin
707.1,22,16,1.43264880448005,0.275016725315615,0.751254080042991,2.73207514142307,Decubitus ulcer
707.2,11,10,1.33451961876707,0.525260364549295,0.547846859808567,3.2508037255092,Chronic ulcer of leg or foot
707.3,0,2,4.61446135606463E-09,0.998535284356961,0,Inf,Chronic ulcer of unspecified site
709,0,2,5.23427087952307E-09,0.998554431881052,0,Inf,Diffuse diseases of connective tissue
709.2,2,5,0.428023707089856,0.311229050677351,0.0828282773343352,2.21185686491391,Sicca syndrome
709.3,0,1,4.57987270178879E-09,0.998963859355504,0,Inf,Systemic sclerosis
709.4,2,2,0.999422513570799,0.999539099482639,0.140782112809808,7.09497350690839,Dermatomyositis and Polymyositis
709.5,0,0,NA,NA,NA,NA,Dermatomyositis
709.6,0,0,NA,NA,NA,NA,Other specified diffuse diseases of connective tissue
709.7,1,0,218559630.978071,0.998963799978497,0,Inf,Unspecified diffuse connective tissue disease
710,0,0,NA,NA,NA,NA,Infections involving bone
710.1,0,0,NA,NA,NA,NA,Osteomyelitis
710.11,5,3,2.58012700915018,0.257437701864939,0.500280199284633,13.3066537369765,Acute osteomyelitis
710.12,2,2,1.0366395869178,0.971307888188459,0.145894774896053,7.36573077363977,Chronic osteomyelitis
710.19,5,3,1.68968724307332,0.472617631019076,0.403782065804091,7.0707523220953,Unspecified osteomyelitis
710.2,0,0,NA,NA,NA,NA,Periostitis
710.3,0,0,NA,NA,NA,NA,Osteopathy resulting from poliomyelitis
711,0,0,NA,NA,NA,NA,Arthropathy associated with infections
711.1,1,0,218559305.407751,0.998963800320692,0,Inf,Pyogenic arthritis
711.2,0,0,NA,NA,NA,NA,Arthropathy in Reiter's disease
711.3,1,0,218559375.595328,0.998963800359086,0,Inf,Behcet's syndrome
712,0,2,4.57541368754082E-09,0.998534591981214,0,Inf,Infective connective tissue disorders
713,0,0,NA,NA,NA,NA,Arthropathy associated with other disorders classified elsewhere
713.5,1,1,1.04102124560896,0.977322717577378,0.0651041232479859,16.6460306927298,Arthropathy associated with neurological disorders
714,1,1,1.05139290765316,0.971739937504847,0.0657061967268807,16.8237868166114,Rheumatoid arthritis & related inflammatory polyarthropathies
714.1,19,23,0.848579515113335,0.596516674316216,0.462065581680995,1.55840907009413,Rheumatoid arthritis
714.2,0,1,5.89060307891198E-09,0.998992409756822,0,Inf,Juvenile rheumatoid arthritis
715,1,1,1.00314137810923,0.998230451042519,0.0627448901578921,16.0378418376802,Inflammatory spondylopathies
715.1,9,8,1.33270005378626,0.561180535152999,0.50584850902388,3.51110935720493,Sacroiliitis NEC
715.2,1,1,1.20956059992706,0.89346969337957,0.0746965508662892,19.5864042974999,Ankylosing spondylitis
715.3,5,0,656728707.57854,0.998517209511908,0,Inf,Spinal enthesopathy
716,0,2,5.3687435437722E-09,0.998562308001886,0,Inf,Other arthropathies
716.1,0,0,NA,NA,NA,NA,Unspecified polyarthropathy or polyarthritis
716.11,0,1,4.5679025989628E-09,0.998963711801043,0,Inf,Polyarthropathy or polyarthritis involving multiple sites NOS
716.2,0,0,NA,NA,NA,NA,Unspecified monoarthritis
716.3,0,0,NA,NA,NA,NA,Kaschin-Beck disease
716.8,0,0,NA,NA,NA,NA,Palindromic rheumatism
716.9,4,5,1.13497978900365,0.853190466936758,0.29687711102294,4.3390988177166,Arthropathy NOS
716.91,0,2,4.57316039162257E-09,0.998534569438359,0,Inf,Arthropathy NOS involving multiple sites
717,2,2,1.01608663038525,0.987267994585587,0.143116645524996,7.21392006262003,Polymyalgia Rheumatica
720,9,14,0.725321332376684,0.454338901843102,0.312737812326314,1.68221115089134,Spinal stenosis
720.1,19,15,1.35991418402591,0.374204414685007,0.690298247771428,2.67908341631371,Spinal stenosis of lumbar region
721,0,0,NA,NA,NA,NA,Spondylosis and allied disorders
721.1,41,49,0.929530979682899,0.730819224953696,0.613004919495671,1.40949577191175,Spondylosis without myelopathy
721.2,0,1,4.57239677699837E-09,0.998963765077667,0,Inf,Spondylosis with myelopathy
721.8,0,0,NA,NA,NA,NA,Other allied disorders of spine
722,0,0,NA,NA,NA,NA,Intervertebral disc disorders
722.1,15,31,0.528459263314712,0.0437396019122815,0.284314656343045,0.982253945593894,Displacement of intervertebral disc
722.3,0,0,NA,NA,NA,NA,Schmorl's nodes
722.6,30,61,0.555711601065792,0.00891146221021,0.357802720794266,0.863088416079074,Degeneration of intervertebral disc
722.7,2,0,218703137.62057,0.998534543821257,0,Inf,Intervertebral disc disorder with myelopathy
722.8,13,14,0.992118699794285,0.983648743780733,0.465516047017666,2.11442660416849,Postlaminectomy syndrome
722.9,3,3,1.094512034377,0.91214190443762,0.220054742812594,5.4439026311571,Other and unspecified disc disorder
723,1,3,0.356434128673993,0.371743276366813,0.0370590057304193,3.42818933156929,Disorders of cervical region
723.1,1,0,696366684.635097,0.999336728598979,0,Inf,Torticollis
724,0,1,4.57543647928469E-09,0.998963788106491,0,Inf,Other disorders of back
724.1,1,6,0.167541698701625,0.0981310146875941,0.0201702458152055,1.39166478490138,Disorders of sacrum
724.2,0,0,NA,NA,NA,NA,Disorders of coccyx
724.8,6,10,0.620597170645259,0.35591476807752,0.225388563652004,1.70878611573012,Other symptoms referable to back
724.9,1,0,218190610.345275,0.998963893177872,0,Inf,Other unspecified back disorders
726,8,10,1.00929832202994,0.984628617053379,0.393650914398795,2.58778289492412,Peripheral enthesopathies
726.1,10,13,0.924272058878691,0.852303591161234,0.403427927102811,2.117550078793,Enthesopathy
726.2,0,0,NA,NA,NA,NA,Synoviopathy
726.3,1,1,1.01143101629814,0.993587494546438,0.0632610012216124,16.170984982457,Bursitis
726.4,1,0,218630744.314634,0.998963788193482,0,Inf,Calcaneal spur; Exostosis NOS
727,0,4,5.16667264264661E-09,0.998033071567895,0,Inf,"Disorders of synovium, tendon, and bursa"
727.1,3,0,678802635.587641,0.998852213578879,0,Inf,Synovitis and tenosynovitis
727.2,0,0,NA,NA,NA,NA,Bursitis disorders
727.4,0,0,NA,NA,NA,NA,"Ganglion and cyst of synovium, tendon, and bursa"
727.5,0,0,NA,NA,NA,NA,Rupture of synovium
727.6,0,0,NA,NA,NA,NA,"Rupture of tendon, nontraumatic"
727.7,0,0,NA,NA,NA,NA,Contracture of tendon (sheath)
727.8,0,0,NA,NA,NA,NA,Plica syndrome
728,0,1,4.7429813933258E-09,0.998966027835354,0,Inf,"Disorders of muscle, ligament, and fascia"
728.1,0,0,NA,NA,NA,NA,Muscular calcification and ossification
728.2,1,0,873955503.56326,0.999343128528497,0,Inf,Laxity of ligament or hypermobility syndrome
728.7,5,4,1.44357045004551,0.586195312146623,0.384928779506831,5.41371743342879,Fasciitis
728.71,0,0,NA,NA,NA,NA,Dupuytren's disease
729,2,3,0.679184362415895,0.671733835415786,0.113479914101793,4.06496076245266,Other disorders of soft tissues
729.1,0,0,NA,NA,NA,NA,"Rheumatism, unspecified and fibrositis"
729.3,1,0,218559700.612138,0.998963799877984,0,Inf,Panniculitis
729.7,0,0,NA,NA,NA,NA,Nontraumatic compartment syndrome
731,0,1,4.57392212852674E-09,0.998963794388487,0,Inf,Osteitis deformans and osteopathies associated with other disorders
731.1,0,0,NA,NA,NA,NA,Paget's disease of bone
732,0,0,NA,NA,NA,NA,Osteochondropathies
732.1,0,0,NA,NA,NA,NA,Juvenile osteochondrosis
732.7,0,0,NA,NA,NA,NA,Osteochondritis dissecans
733,10,1,11.4350120616345,0.0202650146678869,1.46139128995478,89.4760368072075,Other disorders of bone and cartilage
733.2,0,0,NA,NA,NA,NA,Cyst of bone
733.4,0,2,4.74759685761093E-09,0.998537958557067,0,Inf,Aseptic necrosis of bone
733.6,0,0,NA,NA,NA,NA,Costochondritis
733.8,1,1,1.13010399982687,0.931207068173926,0.0703250696949401,18.1604519691869,Malunion fracture
735,0,0,NA,NA,NA,NA,Acquired foot deformities
735.1,0,0,NA,NA,NA,NA,Flat foot
735.2,0,1,6.48721197401483E-09,0.999012550237595,0,Inf,Acquired toe deformities
735.21,4,4,1.18755065970327,0.809326024229413,0.29395277388106,4.7976297373955,Hammer toe
735.22,0,0,NA,NA,NA,NA,Claw toe
735.23,0,0,NA,NA,NA,NA,Hallux rigidus
735.3,5,9,0.621909978866215,0.396274135972829,0.207558149312606,1.86343934504279,Hallux valgus (Bunion)
735.4,0,3,5.07443029737375E-09,0.998222269822066,0,Inf,Acquired deformities of ankle and foot
736,0,0,NA,NA,NA,NA,Acquired deformities of limbs
736.1,0,0,NA,NA,NA,NA,Acquired deformities of forearm
736.2,0,0,NA,NA,NA,NA,Acquired deformities of finger
736.3,0,0,NA,NA,NA,NA,Acquired deformities of hip
736.4,1,0,218630744.1136,0.998963788366298,0,Inf,Genu valgum or varum (acquired)
736.5,0,0,NA,NA,NA,NA,Acquired deformities of knee
736.6,1,0,692352352.967737,0.999336691459631,0,Inf,Unequal leg length (acquired)
737,0,0,NA,NA,NA,NA,Curvature of spine
737.1,1,1,1.0761980164,0.95861526874827,0.0671903949718472,17.2376151530078,Kyphosis (acquired)
737.2,0,0,NA,NA,NA,NA,Lordosis (acquired)
737.3,5,8,0.729256407046692,0.583712908276366,0.235740171908854,2.25593670740289,Scoliosis
738,2,0,220937732.697323,0.998533802115867,0,Inf,Other acquired musculoskeletal deformity
738.4,3,4,0.756358767591061,0.7146656858318,0.169273369503099,3.37961362139362,Acquired spondylolisthesis
739,2,2,1.10458276487515,0.920936087718061,0.154942227096254,7.87456787813737,Contracture of joint
740,0,0,NA,NA,NA,NA,Osteoarthrosis
740.1,4,6,0.787903364760728,0.716451000665413,0.217676362554355,2.85190226865473,Osteoarthritis; localized
740.11,53,24,2.57580393396971,0.000160467518224582,1.57589826495387,4.21014862050629,"Osteoarthrosis; localized, primary"
740.12,2,0,226789563.17868,0.998532295548067,0,Inf,"Osteoarthrosis; localized, secondary"
740.2,17,10,1.74062873063729,0.164371888679952,0.796940015533205,3.80177719635883,"Osteoarthrosis, generalized"
740.3,0,1,4.58935352207025E-09,0.998963958820499,0,Inf,Osteoarthrosis of multiple sites
740.9,27,36,0.81082365980291,0.411077712113206,0.491780827421284,1.33684554305122,Osteoarthrosis NOS
741,4,2,2.53735902190391,0.283403380977663,0.462942002722964,13.907121773718,Symptoms and disorders of the joints
741.1,0,0,NA,NA,NA,NA,Ankylosis of joint
741.2,13,6,3.08666571135126,0.0333308222854018,1.09312090506401,8.71587504135567,Stiffness of joint
741.3,45,20,2.62678711140144,0.00048102019086437,1.52740105997313,4.51748444429263,Difficulty in walking
741.4,2,5,0.565929376639387,0.508070888050515,0.1048577802041,3.05438527041146,Joint effusions
741.5,0,0,NA,NA,NA,NA,Hemarthrosis
741.6,0,0,NA,NA,NA,NA,Villonodular synovitis
742,0,0,NA,NA,NA,NA,"Derangement of joint, non-traumatic"
742.1,0,0,NA,NA,NA,NA,Loose body in joint
742.2,0,1,8.40686620058495E-09,0.999101044621459,0,Inf,"Pathological, developmental or recurrent dislocation"
742.8,0,0,NA,NA,NA,NA,Articular cartilage disorder
742.9,8,1,9.9631201976247,0.0312529251216615,1.22989656311628,80.70903444173,Other derangement of joint
743,0,0,NA,NA,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
743.1,0,0,NA,NA,NA,NA,"Osteoporosis, NOS or other"
743.11,15,20,0.93293426729278,0.84222455019185,0.470960911102865,1.84806493823649,Osteoporosis
743.12,0,4,5.09835938792925E-09,0.997947776326945,0,Inf,Behcet's syndrome
743.13,0,2,4.64906440370567E-09,0.998535907643742,0,Inf,Other specified osteoporosis
743.2,0,2,4.70402774562159E-09,0.998537054528288,0,Inf,Pathologic fracture
743.21,0,6,4.98583359206008E-09,0.997716065671788,0,Inf,Pathologic fracture of vertebrae
743.22,0,0,NA,NA,NA,NA,Pathologic fracture of femur
743.4,1,1,1.03057517760796,0.983009550106456,0.0644612387115754,16.4763386172868,Stress fracture
743.9,0,8,5.1285451458888E-09,0.997165503947014,0,Inf,Osteopenia
745,103,166,0.713089469267097,0.00770237317483662,0.556074644607767,0.914439448211676,Pain in joint
747,0,0,NA,NA,NA,NA,Cardiac and circulatory congenital anomalies
