Phecode,Number of Schizophrenia Patients,Number of Non-Schizophrenic Participants,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
642.1,2,0,212274951.058382,0.998537088781745,0,Inf,Preeclampsia and eclampsia
643,0,0,NA,NA,NA,NA,Excessive vomiting in pregnancy
643.1,0,0,NA,NA,NA,NA,Hyperemesis gravidarum
644,1,2,0.481655144219071,0.550860041620518,0.0436747081819984,5.31180831216898,Anemia during pregnancy
645,0,1,4.41272974502829E-09,0.998962105157318,0,Inf,Late pregnancy and failed induction
646,21,2,10.2275945090213,0.00167841426236274,2.39809637567494,43.6194685509764,Other complications of pregnancy NEC
647,2,0,216385151.965162,0.998535410625542,0,Inf,Infectious & parasitic conditions complicating pregnancy
647.1,1,1,0.979210567036378,0.988148229620021,0.0612396960514237,15.6573823258454,Infections of genitourinary tract during pregnancy
647.3,0,0,NA,NA,NA,NA,Major puerperal infection
649,16,7,2.24924523754679,0.0736619843683528,0.925326119489938,5.46737418523928,Other conditions of the mother complicating pregnancy
649.1,3,4,0.734654593865357,0.686417085918501,0.164419210541568,3.2825688099933,Gestational diabetes
650,0,0,NA,NA,NA,NA,Normal delivery
651,0,0,NA,NA,NA,NA,Multiple gestation
652,0,0,NA,NA,NA,NA,Malposition and malpresentation of fetus or obstruction
653,0,0,NA,NA,NA,NA,Problems associated with amniotic cavity and membranes
654,1,5,0.197106300532624,0.138207739660477,0.0230274820961387,1.68715335647452,Abnormality pelvic soft tissues & organs complicating pregnancy
654.1,1,1,0.981248250741601,0.989320708010951,0.0613698684403273,15.6892650099075,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
654.2,0,0,NA,NA,NA,NA,Rhesus isoimmunization in pregnancy
655,6,8,0.733277954093017,0.565681553487155,0.254423698709917,2.11339022538109,Known or suspected fetal abnormality
655.1,0,0,NA,NA,NA,NA,Abnormality in fetal heart rate or rhythm
656,2,2,0.98295164742884,0.986281004230136,0.138457424046309,6.97827471396486,Other perinatal conditions
656.1,0,0,NA,NA,NA,NA,Perinatal jaundice/isoimmunization
656.2,0,0,NA,NA,NA,NA,Other respiratory conditions of fetus and newborn
656.22,0,0,NA,NA,NA,NA,Interstitial emphysema and related conditions of newborn
656.26,0,0,NA,NA,NA,NA,Transitory tachypnea or apnea of newborn
656.3,0,0,NA,NA,NA,NA,Endocrine and metabolic disturbances of fetus and newborn
656.4,0,0,NA,NA,NA,NA,Hemorrhage of fetus or newborn
656.5,0,0,NA,NA,NA,NA,Hematological disorders of newborn
656.6,0,0,NA,NA,NA,NA,Perinatal disorders of digestive system
656.7,0,0,NA,NA,NA,NA,Conditions involving the integument and temperature regulation of fetus and newborn
656.8,0,0,NA,NA,NA,NA,Perinatal jaundice
656.9,0,0,NA,NA,NA,NA,Neonatal bradycardia or tachycardia
657,0,0,NA,NA,NA,NA,Infections specific to the perinatal period
658,3,0,215981573.36267,0.99820648980594,0,Inf,Problems associated with amniotic cavity and membranes
659,0,0,NA,NA,NA,NA,Indications for care or intervention related to labor and delivery NEC
661,0,0,NA,NA,NA,NA,Fetal distress and abnormal forces of labor
663,0,0,NA,NA,NA,NA,Umbilical cord complications during labor and delivery
665,0,0,NA,NA,NA,NA,Obstetrical/birth trauma
668,0,0,NA,NA,NA,NA,Complications with anesthetic in labor and delivery
669,0,0,NA,NA,NA,NA,Complications of labor and delivery NEC
671,0,0,NA,NA,NA,NA,Venous complications in pregnancy and the puerperium
674,0,0,NA,NA,NA,NA,Other complications of the puerperium NEC
676,0,0,NA,NA,NA,NA,Disorders of the breast associated with childbirth & disorders of lactation
679,0,0,NA,NA,NA,NA,Complications of in utero procedures
681,19,1,18.6445771485777,0.00435175750086302,2.49594827564172,139.273822475304,Superficial cellulitis and abscess
681.1,7,5,1.3709813950654,0.589987181408966,0.435120638690007,4.31969853527114,Cellulitis and abscess of hand/fingers
681.2,2,0,213273269.905961,0.998536640014694,0,Inf,Cellulitis and abscess of face
681.3,10,0,214356981.957779,0.996726822102173,0,Inf,Cellulitis and abscess of arm
681.5,8,0,214633016.282248,0.997072232235213,0,Inf,Cellulitis and abscess of leg
681.6,1,0,211465502.704637,0.998965812748681,0,Inf,Cellulitis and abscess of foot/toes
681.7,8,1,7.90659072218822,0.0512440298630102,0.988889707341238,63.2165310085698,Cellulitis and abscess of trunk
686,0,1,4.51674403737623E-09,0.998963151456832,0,Inf,Other local infections of skin and subcutaneous tissue
686.1,1,1,0.99513347659478,0.997247662792801,0.0622443300182385,15.9097324358611,Carbuncle and furuncle
686.2,1,1,0.967151798087991,0.981157922602712,0.0604942185239123,15.4623470369337,Impetigo
686.3,9,2,4.42002255557542,0.0572941076433885,0.954996475076745,20.4572476460979,Pilonidal cyst
686.4,0,1,4.40986607786713E-09,0.998962110536734,0,Inf,Pyogenic granuloma
686.5,0,0,NA,NA,NA,NA,Pyoderma
686.9,1,0,218483865.626336,0.998963832178535,0,Inf,Unspecified local infection of skin and subcutaneous tissue
687,0,0,NA,NA,NA,NA,Symptoms affecting skin
687.1,10,1,9.76811890367292,0.0297762652858793,1.25043450691364,76.3063930087801,Rash and other nonspecific skin eruption
687.2,1,0,212240934.721282,0.99896558414054,0,Inf,"Localized superficial swelling, mass, or lump"
687.3,0,0,NA,NA,NA,NA,Changes in skin texture
687.4,19,5,3.73919846944449,0.00869163517841297,1.39617782851126,10.0142008477562,Disturbance of skin sensation
689,1,0,211806093.2361,0.998965711264486,0,Inf,Dermatosis NOS
690,0,0,NA,NA,NA,NA,Seborheic dermatitis
690.1,7,4,1.70753005458065,0.393307264054311,0.499856907867256,5.83298708371653,Seborrheic dermatitis
691,1,1,0.966385155615797,0.980710656166881,0.0604462198289156,15.4501021178469,Other congenital anomalies of skin
691.1,0,0,NA,NA,NA,NA,Ichthyosis congenita
691.3,1,0,216073778.525721,0.998964435112787,0,Inf,Congenital pigmentary anomalies of skin
694,2,1,1.96501884377158,0.581264164822118,0.178176726420867,21.6711752086898,Dyschromia and Vitiligo
694.1,2,0,215920954.74319,0.998535522713919,0,Inf,Vitiligo
694.2,2,6,0.321074225788342,0.164132061007504,0.0647963346842577,1.5909643495719,Other dyschromia
694.3,0,0,NA,NA,NA,NA,Vascular disorders of skin
695,0,0,NA,NA,NA,NA,Erythematous conditions
695.1,0,0,NA,NA,NA,NA,Toxic erythema
695.2,0,0,NA,NA,NA,NA,Bullous dermatoses
695.21,0,0,NA,NA,NA,NA,Dermatitis herpetiformis
695.22,0,0,NA,NA,NA,NA,Pemphigus and pemphigoid
695.3,3,1,2.87312539910944,0.360726543473643,0.298846382900694,27.6223840452197,Rosacea
695.4,0,0,NA,NA,NA,NA,Discoid lupus erythematosus
695.41,3,0,215422398.0235,0.99820673511724,0,Inf,Lupus erythematosus
695.42,23,7,3.2706433963554,0.00604878713287648,1.40344514128759,7.62203517004532,Systemic lupus erythematosus
695.6,0,0,NA,NA,NA,NA,Prurigo
695.7,1,1,0.980527590107564,0.98890628131583,0.0613243160236929,15.6778651161913,Lichen
695.8,1,0,212277688.282167,0.998965561769502,0,Inf,Other specified erythematous conditions
695.81,0,0,NA,NA,NA,NA,Erythema nodosum
695.9,0,1,4.46424863855989E-09,0.998962582084282,0,Inf,Unspecified erythematous condition
696,0,0,NA,NA,NA,NA,Psoriasis & related disorders
696.2,1,0,211050045.818881,0.998965968486429,0,Inf,Parapsoriasis
696.3,1,0,218083794.059781,0.998963939610537,0,Inf,Pityriasis
696.4,0,0,NA,NA,NA,NA,Psoriasis
696.41,15,9,1.63807142562925,0.241816172613363,0.716847935369543,3.74316206139284,Psoriasis vulgaris
696.42,3,0,218330080.307873,0.998205322791269,0,Inf,Psoriatic arthropathy
697,1,0,213433503.451367,0.998965171729428,0,Inf,Sarcoidosis
698,4,2,1.95229188765079,0.439823912813277,0.35758088590242,10.6589691028037,Pruritus and related conditions
700,0,0,NA,NA,NA,NA,Corns and callosities
701,1,2,0.485426420271726,0.55512101671758,0.0440166945615242,5.35339629304646,Other hypertrophic and atrophic conditions of skin
701.1,0,0,NA,NA,NA,NA,"Keratoderma, acquired"
701.2,2,2,0.98614986946496,0.988872404191901,0.13891030587526,7.00085971964558,Scar conditions and fibrosis of skin
701.3,0,0,NA,NA,NA,NA,Circumscribed scleroderma
701.4,5,8,0.61009425063489,0.386070572993076,0.19958506169886,1.86494415709006,Keloid scar
701.5,1,0,211577416.312281,0.998965761818511,0,Inf,Abnormal granulation tissue
701.6,0,0,NA,NA,NA,NA,Acquired acanthosis nigricans
702,0,0,NA,NA,NA,NA,Other dermatoses
702.1,1,0,212668459.238873,0.998965418985405,0,Inf,Actinic keratosis
702.2,1,0,211295141.997709,0.998965876979674,0,Inf,Seborrheic keratosis
702.4,0,0,NA,NA,NA,NA,Degenerative skin disorders
703,0,0,NA,NA,NA,NA,Diseases of nail
703.1,11,5,2.14780486731486,0.156392850740609,0.746253797017529,6.18163119102097,Ingrowing nail
703.8,2,0,215608931.82762,0.998535716646454,0,Inf,Other specified diseases of nail
704,0,0,NA,NA,NA,NA,Diseases of hair and hair follicles
704.1,3,3,0.977405872274534,0.977670786842816,0.197271810020336,4.84266981206419,Alopecia
704.11,3,4,0.737551439363067,0.690210268213944,0.165067627396361,3.29551066000555,Alopecia Areata
704.12,0,0,NA,NA,NA,NA,Telogen effluvium
704.2,2,3,0.6613257046955,0.650566084364562,0.110503937157246,3.95779280758706,Hirsutism
704.8,3,4,0.735397964115759,0.687391344515941,0.164585436133447,3.28589320131042,Other specified diseases of hair and hair follicles
705,0,0,NA,NA,NA,NA,Disorders of sweat glands
705.1,0,0,NA,NA,NA,NA,Dyshidrosis
705.3,5,3,1.63861500564359,0.49889734895986,0.391597342780811,6.85668374982632,Hidradenitis
705.8,9,5,1.75880473161807,0.311399590177108,0.589433503817914,5.24807983245842,Generalized hyperhidrosis
706,0,0,NA,NA,NA,NA,Diseases of sebaceous glands
706.1,251,200,1.23293186784412,0.0271647681515309,1.02389962323415,1.48463868552276,Acne
706.2,11,5,2.14263267192834,0.157703439755167,0.74445656115189,6.16674633065408,Sebaceous cyst
706.3,0,0,NA,NA,NA,NA,Seborrhea
706.8,2,1,1.94888211321143,0.585887595650888,0.176712476339297,21.4933408770912,Other specified diseases of sebaceous glands
707,0,0,NA,NA,NA,NA,Chronic ulcer of skin
707.1,5,0,214472290.157431,0.997685584281166,0,Inf,Decubitus ulcer
707.2,3,0,215934880.550182,0.998206481629786,0,Inf,Chronic ulcer of leg or foot
707.3,0,0,NA,NA,NA,NA,Chronic ulcer of unspecified site
709,2,1,1.95837402428831,0.583163258789314,0.17757159428349,21.5982113270004,Diffuse diseases of connective tissue
709.2,2,0,214833897.680667,0.998536023862887,0,Inf,Sicca syndrome
709.3,0,0,NA,NA,NA,NA,Systemic sclerosis
709.4,2,0,218092367.361494,0.998534787408929,0,Inf,Dermatomyositis and Polymyositis
709.5,1,0,211316077.843325,0.998965854286403,0,Inf,Dermatomyositis
709.6,0,0,NA,NA,NA,NA,Other specified diffuse diseases of connective tissue
709.7,0,0,NA,NA,NA,NA,Unspecified diffuse connective tissue disease
710,0,0,NA,NA,NA,NA,Infections involving bone
710.1,0,0,NA,NA,NA,NA,Osteomyelitis
710.11,0,0,NA,NA,NA,NA,Acute osteomyelitis
710.12,0,1,4.42854525523897E-09,0.998962245787246,0,Inf,Chronic osteomyelitis
710.19,1,0,213759519.390143,0.998965110396284,0,Inf,Unspecified osteomyelitis
710.2,0,0,NA,NA,NA,NA,Periostitis
710.3,0,0,NA,NA,NA,NA,Osteopathy resulting from poliomyelitis
711,1,0,215717275.378471,0.998964521208556,0,Inf,Arthropathy associated with infections
711.1,0,0,NA,NA,NA,NA,Pyogenic arthritis
711.2,0,0,NA,NA,NA,NA,Arthropathy in Reiter's disease
711.3,1,0,217205236.711615,0.998964141572675,0,Inf,Behcet's syndrome
712,0,0,NA,NA,NA,NA,Infective connective tissue disorders
713,0,0,NA,NA,NA,NA,Arthropathy associated with other disorders classified elsewhere
713.5,0,0,NA,NA,NA,NA,Arthropathy associated with neurological disorders
714,0,0,NA,NA,NA,NA,Rheumatoid arthritis & related inflammatory polyarthropathies
714.1,10,3,3.2846635369238,0.0708244384486189,0.90397216656332,11.9351180820245,Rheumatoid arthritis
714.2,3,5,0.586125804426836,0.464475757021224,0.140070995192789,2.4526380935765,Juvenile rheumatoid arthritis
715,3,1,2.97020764026631,0.345795241779533,0.308956471609472,28.5546160607625,Inflammatory spondylopathies
715.1,4,2,1.95841954388208,0.437688204701232,0.35869836529815,10.6925692473432,Sacroiliitis NEC
715.2,2,1,1.97019265492546,0.579796442518187,0.178642772948128,21.7286097470583,Ankylosing spondylitis
715.3,3,0,216030029.183806,0.998206402509613,0,Inf,Spinal enthesopathy
716,2,0,218567078.772691,0.998534557602825,0,Inf,Other arthropathies
716.1,0,0,NA,NA,NA,NA,Unspecified polyarthropathy or polyarthritis
716.11,0,0,NA,NA,NA,NA,Polyarthropathy or polyarthritis involving multiple sites NOS
716.2,0,0,NA,NA,NA,NA,Unspecified monoarthritis
716.3,0,0,NA,NA,NA,NA,Kaschin-Beck disease
716.8,0,0,NA,NA,NA,NA,Palindromic rheumatism
716.9,0,0,NA,NA,NA,NA,Arthropathy NOS
716.91,0,0,NA,NA,NA,NA,Arthropathy NOS involving multiple sites
717,0,0,NA,NA,NA,NA,Polymyalgia Rheumatica
720,1,0,211994653.503368,0.998965633322896,0,Inf,Spinal stenosis
720.1,3,0,215808938.214797,0.998206544265122,0,Inf,Spinal stenosis of lumbar region
721,0,0,NA,NA,NA,NA,Spondylosis and allied disorders
721.1,17,3,5.56261680046773,0.00613813783361091,1.63015814155756,18.9814134469686,Spondylosis without myelopathy
721.2,0,0,NA,NA,NA,NA,Spondylosis with myelopathy
721.8,0,0,NA,NA,NA,NA,Other allied disorders of spine
722,0,0,NA,NA,NA,NA,Intervertebral disc disorders
722.1,25,12,2.0544655128115,0.0403453918016456,1.03219604895712,4.08917331896044,Displacement of intervertebral disc
722.3,0,0,NA,NA,NA,NA,Schmorl's nodes
722.6,17,6,2.78164496392147,0.0312111595141368,1.09671279474459,7.05521877960001,Degeneration of intervertebral disc
722.7,0,0,NA,NA,NA,NA,Intervertebral disc disorder with myelopathy
722.8,1,0,218060837.800556,0.998963932502887,0,Inf,Postlaminectomy syndrome
722.9,0,0,NA,NA,NA,NA,Other and unspecified disc disorder
723,1,1,0.968729266637781,0.982077147720242,0.0605928873976876,15.4875668142592,Disorders of cervical region
723.1,1,0,211762278.496621,0.998965699441535,0,Inf,Torticollis
724,0,0,NA,NA,NA,NA,Other disorders of back
724.1,5,0,215051908.377534,0.997685141306126,0,Inf,Disorders of sacrum
724.2,0,0,NA,NA,NA,NA,Disorders of coccyx
724.8,9,10,0.880870230556354,0.782499072270018,0.357935193013619,2.16780126186385,Other symptoms referable to back
724.9,1,1,0.956541904566866,0.974938489515338,0.0598193729656703,15.2955868614253,Other unspecified back disorders
726,9,2,4.43102810731643,0.0568783210879384,0.957376833003266,20.5081316060645,Peripheral enthesopathies
726.1,22,3,7.13757955780827,0.00140648282408594,2.13632125766097,23.8470884289292,Enthesopathy
726.2,0,0,NA,NA,NA,NA,Synoviopathy
726.3,3,0,211812119.245908,0.998208545486107,0,Inf,Bursitis
726.4,0,0,NA,NA,NA,NA,Calcaneal spur; Exostosis NOS
727,5,8,0.613294759569106,0.391124209201148,0.200630171224815,1.87474525799739,"Disorders of synovium, tendon, and bursa"
727.1,0,0,NA,NA,NA,NA,Synovitis and tenosynovitis
727.2,0,0,NA,NA,NA,NA,Bursitis disorders
727.4,0,0,NA,NA,NA,NA,"Ganglion and cyst of synovium, tendon, and bursa"
727.5,0,0,NA,NA,NA,NA,Rupture of synovium
727.6,0,0,NA,NA,NA,NA,"Rupture of tendon, nontraumatic"
727.7,0,0,NA,NA,NA,NA,Contracture of tendon (sheath)
727.8,0,0,NA,NA,NA,NA,Plica syndrome
728,1,1,0.975571649141112,0.986047455714444,0.061019697603622,15.5972592455361,"Disorders of muscle, ligament, and fascia"
728.1,0,0,NA,NA,NA,NA,Muscular calcification and ossification
728.2,1,0,211304690.371265,0.998965850041728,0,Inf,Laxity of ligament or hypermobility syndrome
728.7,5,3,1.63746810778166,0.499506086924354,0.391323344747941,6.85188307824859,Fasciitis
728.71,0,0,NA,NA,NA,NA,Dupuytren's disease
729,5,1,4.90794056431837,0.146436053757931,0.57338849008339,42.0097037165474,Other disorders of soft tissues
729.1,0,0,NA,NA,NA,NA,"Rheumatism, unspecified and fibrositis"
729.3,0,0,NA,NA,NA,NA,Panniculitis
729.7,0,0,NA,NA,NA,NA,Nontraumatic compartment syndrome
731,0,0,NA,NA,NA,NA,Osteitis deformans and osteopathies associated with other disorders
731.1,0,0,NA,NA,NA,NA,Paget's disease of bone
732,5,1,4.91721798338834,0.145962845173651,0.57445590779467,42.0903194972452,Osteochondropathies
732.1,1,0,212244564.648292,0.998965592741577,0,Inf,Juvenile osteochondrosis
732.7,0,1,4.57392213353794E-09,0.998963794101478,0,Inf,Osteochondritis dissecans
733,3,0,215726556.459701,0.998206512325901,0,Inf,Other disorders of bone and cartilage
733.2,0,0,NA,NA,NA,NA,Cyst of bone
733.4,3,0,217009071.806334,0.998205883628348,0,Inf,Aseptic necrosis of bone
733.6,3,1,2.91506149492952,0.354186792121065,0.303184996154116,28.0277178191932,Costochondritis
733.8,4,1,3.93121338251502,0.220798553965895,0.43938090390447,35.173214223769,Malunion fracture
735,0,0,NA,NA,NA,NA,Acquired foot deformities
735.1,2,1,1.95412965109519,0.584377002325853,0.177189805007719,21.5510293784852,Flat foot
735.2,0,0,NA,NA,NA,NA,Acquired toe deformities
735.21,0,0,NA,NA,NA,NA,Hammer toe
735.22,0,0,NA,NA,NA,NA,Claw toe
735.23,0,0,NA,NA,NA,NA,Hallux rigidus
735.3,5,2,2.45853456767602,0.282297980326626,0.476979939140262,12.6722147504834,Hallux valgus (Bunion)
735.4,7,1,6.86511897768185,0.0715430776881219,0.844630176443731,55.799401788088,Acquired deformities of ankle and foot
736,0,1,4.56428043990188E-09,0.998963654830549,0,Inf,Acquired deformities of limbs
736.1,0,0,NA,NA,NA,NA,Acquired deformities of forearm
736.2,0,0,NA,NA,NA,NA,Acquired deformities of finger
736.3,0,0,NA,NA,NA,NA,Acquired deformities of hip
736.4,0,0,NA,NA,NA,NA,Genu valgum or varum (acquired)
736.5,0,0,NA,NA,NA,NA,Acquired deformities of knee
736.6,2,1,1.9670363919962,0.580691504738861,0.178358065205573,21.6936204313373,Unequal leg length (acquired)
737,4,1,3.90953156630304,0.222671436056771,0.43695322165103,34.979572893793,Curvature of spine
737.1,9,4,2.23137447211535,0.181674483210555,0.68715777849908,7.24583522241932,Kyphosis (acquired)
737.2,0,1,4.57093836063726E-09,0.99896372352644,0,Inf,Lordosis (acquired)
737.3,41,17,2.37566065901699,0.00270436216457834,1.34969085879183,4.18152314660635,Scoliosis
738,2,1,1.97388242696797,0.578757199232074,0.178970544630812,21.7701289535115,Other acquired musculoskeletal deformity
738.4,3,0,212267621.712897,0.998208323509432,0,Inf,Acquired spondylolisthesis
739,6,2,2.94612828189954,0.185735233790201,0.594613851770404,14.5971571761496,Contracture of joint
740,0,0,NA,NA,NA,NA,Osteoarthrosis
740.1,0,0,NA,NA,NA,NA,Osteoarthritis; localized
740.11,3,0,215852725.767723,0.998206499692824,0,Inf,"Osteoarthrosis; localized, primary"
740.12,0,0,NA,NA,NA,NA,"Osteoarthrosis; localized, secondary"
740.2,0,0,NA,NA,NA,NA,"Osteoarthrosis, generalized"
740.3,1,0,212104682.636151,0.998965603948174,0,Inf,Osteoarthrosis of multiple sites
740.9,1,1,0.985280338815713,0.991633941180827,0.0616241588575174,15.7531942675495,Osteoarthrosis NOS
741,3,2,1.47652893582636,0.669469282005274,0.246707948012444,8.83691715608022,Symptoms and disorders of the joints
741.1,0,0,NA,NA,NA,NA,Ankylosis of joint
741.2,15,8,1.84032537710308,0.163570080382408,0.780242146187224,4.34070052503536,Stiffness of joint
741.3,9,2,4.41898795240845,0.0573385676735376,0.954742223063137,20.4531171365611,Difficulty in walking
741.4,3,2,1.45477493949176,0.681357990452335,0.243066018257097,8.70697656442754,Joint effusions
741.5,0,0,NA,NA,NA,NA,Hemarthrosis
741.6,1,0,216386988.004062,0.998964370948309,0,Inf,Villonodular synovitis
742,0,0,NA,NA,NA,NA,"Derangement of joint, non-traumatic"
742.1,1,0,203778980.979673,0.998968651235645,0,Inf,Loose body in joint
742.2,3,1,2.93592975737965,0.350969648508841,0.305380659990074,28.2260295741961,"Pathological, developmental or recurrent dislocation"
742.8,1,0,214155748.003391,0.998964970248109,0,Inf,Articular cartilage disorder
742.9,14,7,1.95891172362407,0.146363395015762,0.790637124036778,4.85347199655822,Other derangement of joint
743,0,0,NA,NA,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
743.1,0,0,NA,NA,NA,NA,"Osteoporosis, NOS or other"
743.11,4,2,1.95437017382104,0.439099894159963,0.357957557429322,10.6704347961013,Osteoporosis
743.12,0,0,NA,NA,NA,NA,Behcet's syndrome
743.13,0,0,NA,NA,NA,NA,Other specified osteoporosis
743.2,1,0,217167602.120726,0.998964142467287,0,Inf,Pathologic fracture
743.21,0,0,NA,NA,NA,NA,Pathologic fracture of vertebrae
743.22,0,0,NA,NA,NA,NA,Pathologic fracture of femur
743.4,1,0,212446134.455334,0.998965524241746,0,Inf,Stress fracture
743.9,2,1,1.95518544427269,0.584073894104464,0.17728571596897,21.5626515684146,Osteopenia
745,306,139,2.1989486289075,1.32236504482153E-14,1.7994866605925,2.68708581089571,Pain in joint
747,1,1,0.98335672379683,0.990531530251254,0.0615026166521404,15.7227529310784,Cardiac and circulatory congenital anomalies
747.1,4,1,3.93599075002685,0.2203879010658,0.439917672978879,35.2157327060618,Cardiac congenital anomalies
747.11,13,10,1.27115428205252,0.568409707033482,0.557387572802803,2.89894014079881,Cardiac shunt/ heart septal defect
747.12,12,3,3.9165296631099,0.0344356653318481,1.10520813423011,13.8790189168351,Valvular heart disease/ heart chambers
747.13,6,3,1.96929139770667,0.337881233192528,0.492504186564716,7.87426526489415,Congenital anomalies of great vessels
747.2,4,0,215606775.876489,0.997929219316565,0,Inf,Congenital anomalies of peripheral vascular system
748,0,0,NA,NA,NA,NA,"Anomalies of respiratory system, congenital"
749,4,1,3.94469571675338,0.219643391302607,0.440893494975692,35.2933859879933,Congenital anomalies of face and neck
749.1,0,0,NA,NA,NA,NA,Cleft palate
749.2,1,0,211761727.721795,0.99896569918938,0,Inf,Congenital anomalies of skull and face bones
750,0,0,NA,NA,NA,NA,Digestive congenital anomalies
750.1,0,0,NA,NA,NA,NA,Upper gastrointestinal congenital anomalies
750.11,0,0,NA,NA,NA,NA,Esophageal atresia/tracheoesophageal fistula
750.13,0,0,NA,NA,NA,NA,Congenital anomalies of mouth/tongue
750.14,0,0,NA,NA,NA,NA,Congenital anomalies of esophagus
750.15,0,0,NA,NA,NA,NA,Congenital anomalies of stomach
750.2,0,0,NA,NA,NA,NA,Lower gastrointestinal congenital anomalies
750.21,2,0,217553084.832865,0.998534932559268,0,Inf,Congenital anomalies of intestine
750.22,1,0,218488567.679669,0.998963827932633,0,Inf,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
750.5,0,0,NA,NA,NA,NA,Congenital hypertrophic pyloric stenosis
751,0,0,NA,NA,NA,NA,Genitourinary congenital anomalies
751.1,0,0,NA,NA,NA,NA,Congenital anomalies of genital organs
751.11,0,1,4.57392213408208E-09,0.998963793966901,0,Inf,Congenital anomalies of female genital organs
751.12,1,1,0.980868928245917,0.989102325802682,0.061350330185942,15.6821300143345,Congenital anomalies of male genital organs
751.2,0,0,NA,NA,NA,NA,Congenital anomalies of urinary system
751.21,3,1,2.96849209666776,0.346049558707394,0.308780516867643,28.5378929259199,Cystic kidney disease
751.22,2,0,212445909.170251,0.998537034424984,0,Inf,Other specified  anomalies of kidney
751.3,0,0,NA,NA,NA,NA,Obstructive genitourinary defect
752,0,1,4.50333767233364E-09,0.998962992047822,0,Inf,Nervous system congenital anomalies
752.1,0,0,NA,NA,NA,NA,Neural tub defects
752.11,3,3,0.984146050793157,0.984384572251027,0.198630060054211,4.87611718501938,Spina bifida
752.2,4,3,1.30165213030664,0.729975915766803,0.291299578392039,5.81634301595723,Other specified congenital anomalies of nervous system
753,2,0,217178491.648438,0.998535058880092,0,Inf,Congenital anomalies of the eye
753.1,0,0,NA,NA,NA,NA,Congenital cataract and lens anomalies
753.2,0,0,NA,NA,NA,NA,Congenital anomalies of posterior segment of eye
754,0,0,NA,NA,NA,NA,Congenital musculoskeletal deformities of spine
754.1,0,0,NA,NA,NA,NA,"Lumbosacral spondylolysis, congenital"
754.2,1,0,216069096.821508,0.998964441195933,0,Inf,"Spondylolisthesis, congenital"
755,0,0,NA,NA,NA,NA,Congenital anomalies of limbs
755.1,1,1,0.991716352287505,0.995307016552218,0.0620306368269311,15.8550898991809,Congenital deformities of feet
755.3,1,0,218377835.653661,0.998963818537613,0,Inf,Congenital anomaly of fingers/toes
755.4,1,0,212732512.019248,0.99896539759944,0,Inf,"Congenital anomalies of upper limb, including shoulder girdle"
755.6,1,1,0.981810159832864,0.989643398378596,0.0614092716720475,15.6971604401849,"Congenital anomalies of lower limb, including pelvic girdle"
755.61,2,0,213932059.503627,0.998536393995376,0,Inf,Congenital hip dysplasia and deformity
756,7,1,6.9631609544674,0.0694790454798096,0.85670536403874,56.5954323540652,Congenital musculoskeletal anomalies
756.1,0,0,NA,NA,NA,NA,Congenital anomalies of abdominal wall; diaphram
756.2,2,0,215022572.575394,0.998535947823409,0,Inf,Pectus excavatum and other congenital anomalies of ribs/sternum
756.21,0,0,NA,NA,NA,NA,Pectus excavatum
756.22,0,0,NA,NA,NA,NA,Pectus carinatum
756.3,4,0,216381762.403516,0.997928773187327,0,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
756.5,0,0,NA,NA,NA,NA,Congenital osteodystrophies
757,0,0,NA,NA,NA,NA,Congenital anomalies of the integument
758,14,0,215373208.62255,0.996126182734018,0,Inf,Chromosomal anomalies and genetic disorders
758.1,20,7,2.81567819244886,0.0184127481340461,1.19059953474674,6.65886677430835,Chromosomal anomalies
759,5,2,2.43402123565468,0.287692773956068,0.472225675202633,12.5458222344131,Other congenital anomalies
759.1,0,0,NA,NA,NA,NA,"Anomalies of endocrine glands, congenital"
760,358,105,3.41707765106669,1.71995380543001E-28,2.7490666005758,4.24741243845231,Back pain
761,138,53,2.57229077624436,5.02058008941081E-09,1.87398135278667,3.5308141288133,Neck pain
763,33,21,1.54278195057178,0.120378253794641,0.892654709908915,2.66640182434362,Thoracic neuritis/radiculitis
764,12,10,1.17898367096157,0.700580787067463,0.509373225345918,2.72884876398846,Sciatica
765,25,7,3.52509802517072,0.00321598845918151,1.52467494931594,8.15014117772296,Cervical radiculitis
766,5,2,2.44430163919373,0.285418814455321,0.474213848399811,12.5989793919471,"Neuralgia, neuritis, and radiculitis NOS"
767,15,3,4.92073830123195,0.0117540523613411,1.42454277516412,16.997499725076,Cervicocranial/Cervicobrachial syndrome
769,193,144,1.31960225513008,0.0117868948849237,1.06343168890193,1.63748187111337,Nonallopathic lesions NEC
770,106,22,4.76508345889701,2.66141225912906E-11,3.01055909585246,7.5421274412235,Myalgia and myositis NOS
771,3,1,2.96154251911106,0.34709348773865,0.30805187436941,28.471614108684,Musculoskeletal symptoms referable to limbs
771.1,10,0,213807030.412721,0.996727280697945,0,Inf,Swelling of limb
771.2,1,0,212657093.688732,0.998965432612524,0,Inf,Cramp of limb
772,4,1,3.89880497863975,0.22362128828826,0.435720778155781,34.886287327871,Symptoms of the muscles
