"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"253.1",8,7,1.17398803677371,0.756694886907411,0.425566290377103,3.23862096611667,"Pituitary hyperfunction"
"253.11",0,1,4.8897142711845e-09,0.998968386049582,0,Inf,"Acromegaly and gigantism"
"253.2",24,6,4.07819714306774,0.00207961967398489,1.66656174516317,9.9796434101501,"Pituitary hypofunction"
"253.3",37,4,9.29870026447718,2.26966597000107e-05,3.31436613679601,26.0881939531805,"Posterior pituitary disorders"
"253.4",2,0,231665310.87738,0.998531410589071,0,Inf,"Anterior pituitary disorders"
"253.7",1,0,218191899.817383,0.998963839660419,0,Inf,"Other disorders of neurohypophysis"
"254",1,0,218029823.740395,0.998963990100749,0,Inf,"Diseases of thymus gland"
"255",1,0,218532320.900301,0.99896377589204,0,Inf,"Disorders of adrenal glands"
"255.1",0,0,NA,NA,NA,NA,"Adrenal hyperfunction"
"255.11",1,0,218134839.561222,0.998963884192099,0,Inf,"Cushing's syndrome"
"255.12",2,1,2.1398351354443,0.534646699230447,0.193880032806695,23.6171530435382,"Hyperaldosteronism"
"255.13",0,0,NA,NA,NA,NA,"Medulloadrenal hyperfunction"
"255.2",43,2,21.8226315684953,2.02706244006963e-05,5.28650275034751,90.0836093470267,"Adrenal hypofunction"
"255.21",2,0,218890976.078857,0.998534466049239,0,Inf,"Glucocorticoid deficiency"
"255.3",1,0,218560549.058792,0.998963760680204,0,Inf,"Adrenogenital disorders"
"255.9",4,2,2.02915897572958,0.413903015183333,0.371631135551053,11.0794972619249,"Other disorders of adrenal glands"
"256",0,0,NA,NA,NA,NA,"Ovarian dysfunction"
"256.1",0,0,NA,NA,NA,NA,"Hyperestrogenism"
"256.4",0,0,NA,NA,NA,NA,"Polycystic ovaries"
"257",2,3,0.66750094941092,0.657914879246874,0.111535489272997,3.99476005680958,"Testicular dysfunction"
"257.1",235,181,1.32905850297963,0.00402928636188053,1.09482821249564,1.61340060859045,"Testicular hypofunction"
"258",5,1,5.08479570486075,0.137673593949772,0.5940147470977,43.5261034957401,"Iatrogenic endocrine disorders"
"258.1",0,0,NA,NA,NA,NA,"Postablative ovarian failure"
"259",15,2,7.62141753431611,0.00697977877998035,1.74274780837425,33.3301266845761,"Other endocrine disorders"
"259.1",0,0,NA,NA,NA,NA,"Nonspecific abnormal results of other endocrine function study"
"259.2",0,0,NA,NA,NA,NA,"Carcinoid syndrome"
"259.3",0,1,4.77962096118007e-09,0.998966526922402,0,Inf,"Delay in sexual development and puberty NEC"
"259.4",0,0,NA,NA,NA,NA,"Precocious sexual development and puberty NEC"
"259.8",1,0,218052565.345206,0.998963964812475,0,Inf,"Polyglandular dysfunction and related disorders"
"260",217,15,14.7808838771285,6.26504155005282e-24,8.75861329932728,24.9439632419823,"Protein-calorie malnutrition"
"260.1",8,2,4.06724527061052,0.07597511270425,0.863635662702905,19.1544708095205,"Cachexia"
"260.2",57,4,14.4740077012683,2.39083878387354e-07,5.25133781492109,39.8940053601413,"severe protein-calorie malnutrition"
"260.21",0,0,NA,NA,NA,NA,"Kwashiorkor"
"260.22",0,0,NA,NA,NA,NA,"Nutritional marasmus"
"260.3",14,1,14.1178783375828,0.0105387388701385,1.85642993820121,107.364401237742,"Adult failure to thrive"
"260.5",6,1,6.19232830150086,0.0914217301574175,0.745400664594485,51.4420386443163,"Abnormal loss of weight and underweight"
"260.6",45,2,23.2321843162531,1.34727017916285e-05,5.63506119095246,95.7814600080904,"Anorexia"
"260.7",0,0,NA,NA,NA,NA,"Polyphagia"
"261",2,2,1.02048545191149,0.983824430012457,0.143693739683887,7.2472924697622,"Vitamin deficiency"
"261.1",0,0,NA,NA,NA,NA,"Vitamin A deficiency"
"261.2",144,83,1.77408586870414,3.1931730386256e-05,1.35409712994407,2.32433892660693,"Vitamin B-complex deficiencies"
"261.3",0,0,NA,NA,NA,NA,"Vitamin C deficiencies"
"261.4",265,214,1.29209279186899,0.00531500599346596,1.0790322948309,1.54722318395618,"Vitamin D deficiency"
"261.41",6,1,6.07577458693321,0.0948373028641135,0.73142666545813,50.4699084331327,"Rickets or osteomalacia"
"262",3,1,3.01126855439606,0.339746823618372,0.313226860332552,28.9494275716564,"Mineral deficiency NEC"
"263",8,2,4.05574562451464,0.0765714997372204,0.861181657279767,19.1005839844844,"Other nutritional deficiency"
"264",5,3,1.7044198812704,0.465380060155046,0.407225379923925,7.13375755757783,"Lack of normal physiological development"
"264.1",0,2,4.71816648173212e-09,0.998537301724373,0,Inf,"Short stature"
"264.2",71,7,10.2909435362514,3.99399370293092e-09,4.73403080980676,22.3706864448222,"Failure to thrive"
"264.3",0,1,4.66300622135005e-09,0.998964862632753,0,Inf,"Delayed milestones"
"264.9",2,2,1.0097968654956,0.992221467060158,0.142241009152752,7.16874631049399,"Lack of normal physiological development, unspecified"
"269",73,57,1.31742890390679,0.118935913116343,0.931604687110422,1.86304227626039,"Proteinuria"
"270",0,0,NA,NA,NA,NA,"Protein plasma/amino-acid transport and metabolism disorder"
"270.1",1,2,0.519126339771507,0.592447464454974,0.0470707222927428,5.72526070385182,"Disturbances of amino-acid transport"
"270.11",5,4,1.29417864477284,0.70084664793933,0.3472418974074,4.82343397237283,"Disturbances of sulphur-bearing amino-acid metabolism"
"270.12",0,0,NA,NA,NA,NA,"Phenylketonuria [PKU]"
"270.2",10,0,222878130.791538,0.996720271447678,0,Inf,"Amino-acid metabolism disorder"
"270.21",0,0,NA,NA,NA,NA,"Disorders of urea cycle metabolism"
"270.3",11,4,2.76056512173891,0.0820181265289396,0.879006613554111,8.66969562441436,"Plasma protein metabolism disorder"
"270.31",2,0,218837121.06381,0.998534557571901,0,Inf,"Polyclonal hypergammaglobulinemia"
"270.32",42,20,2.13379649125148,0.00527967459814969,1.25279261071616,3.63435051191304,"Paraproteinemia"
"270.33",4,5,0.804463672452245,0.74568985977687,0.216006583355427,2.99602813137637,"Amyloidosis"
"270.34",0,0,NA,NA,NA,NA,"Alpha-1-antitrypsin deficiency"
"270.35",0,0,NA,NA,NA,NA,"Macroglobulinemia"
"270.38",18,0,223020293.08486,0.995599891397612,0,Inf,"Other specified disorders of plasma protein metabolism"
"271",0,0,NA,NA,NA,NA,"Carbohydrate transport and metabolism disorder"
"271.3",4,5,0.839743311441593,0.794688174569534,0.225340369320971,3.12934975315702,"Disaccharide malabsorption"
"271.9",3,6,0.506203348889271,0.335680707981628,0.126584646010328,2.02427259942573,"Disorders of carbohydrate transport & metabolism"
"272",0,0,NA,NA,NA,NA,"Disorders of lipoid metabolism"
"272.1",2978,2309,1.37210204421083,3.89967776470206e-30,1.29950689144571,1.448752624646,"Hyperlipidemia"
"272.11",913,953,0.984884305679199,0.74228291029064,0.899411741133451,1.07847946742478,"Hypercholesterolemia"
"272.12",66,49,1.38771162001574,0.0823542861620276,0.958851773372186,2.00838502238365,"Hyperglyceridemia"
"272.13",549,632,0.895780129898319,0.0593255199223119,0.798955040643917,1.00433941874118,"Mixed hyperlipidemia"
"272.14",5,0,224128849.018242,0.997680265674557,0,Inf,"Hyperchylomicronemia"
"272.9",20,18,1.15610230377973,0.65541214285043,0.611386368792773,2.1861340144759,"Lipoid metabolism disorder NOS"
"274",0,0,NA,NA,NA,NA,"Gout and other crystal arthropathies"
"274.1",260,208,1.29473170850923,0.00550749249811335,1.07887044079448,1.55378267272276,"Gout"
"274.11",80,44,1.88099027786972,0.000766732824261437,1.30180614652923,2.71785813492542,"Gouty arthropathy"
"274.2",0,0,NA,NA,NA,NA,"Crystal arthropathies"
"274.21",3,2,1.51849917710744,0.647278247424806,0.253688152785822,9.0892685588778,"Chondrocalcinosis"
"275",1,0,222221418.789742,0.998963001879988,0,Inf,"Disorders of mineral metabolism"
"275.1",15,16,0.943632159550495,0.871754485745492,0.466526933369361,1.90866076285664,"Iron metabolism disorder"
"275.11",1,0,218630744.203074,0.998963748922212,0,Inf,"Hereditary hemochromatosis"
"275.2",2,0,220314731.677068,0.998534035695343,0,Inf,"Copper metabolism disorder"
"275.3",88,8,11.3076460671332,5.11554966202811e-11,5.48292039347729,23.3202108372142,"Magnesium metabolism disorder"
"275.5",13,2,6.60137345933961,0.0129701717894526,1.48958971347851,29.2551238474311,"Calcium/phosphorus disorders"
"275.51",17,2,8.64069339916729,0.00391936017062093,1.99617658083307,37.4022935321956,"Hypocalcemia"
"275.53",28,2,14.2924242291584,0.00027948303619767,3.40442266906323,60.0023587560129,"Phosphorus metabolism disorder"
"275.6",67,12,5.75562333719139,2.37614095844896e-08,3.1132390981221,10.6407503424984,"Hypercalcemia"
"276",0,0,NA,NA,NA,NA,"Disorders of fluid, electrolyte, and acid-base balance"
"276.1",58,10,5.93445892281885,1.99458140343894e-07,3.03300010720625,11.6115402116039,"Electrolyte imbalance"
"276.11",101,1,104.011099777494,3.80794929353691e-06,14.5097710311307,745.587842407239,"Hyperosmolality and/or hypernatremia"
"276.12",458,53,8.98826480042377,1.01439729465514e-51,6.76303755173057,11.9456536363404,"Hyposmolality and/or hyponatremia"
"276.13",179,36,5.21238018020765,1.63548897429674e-19,3.64329675593189,7.45723144807956,"Hyperpotassemia"
"276.14",315,27,12.1906633359068,1.11378762012613e-35,8.22822983756116,18.0612690096502,"Hypopotassemia"
"276.4",5,0,219925000.06211,0.997682318732441,0,Inf,"Acid-base balance disorder"
"276.41",159,10,16.3238299039293,1.08032499104126e-17,8.61565947035301,30.9282677256856,"Acidosis"
"276.42",13,0,224656306.783356,0.996259698958143,0,Inf,"Alkalosis"
"276.5",506,30,17.8547676561051,4.387463954985e-53,12.353192615534,25.8065050853831,"Hypovolemia"
"276.6",95,4,24.7601885920899,3.24158238344142e-10,9.10408817883434,67.3397409024605,"Fluid overload"
"276.8",0,0,NA,NA,NA,NA,"Polydipsia"
"277",4,1,4.01777885325928,0.213537468091437,0.449062584125325,35.9472097750909,"Other disorders of metabolism"
"277.1",0,0,NA,NA,NA,NA,"Disorders of porphyrin metabolism"
"277.2",0,0,NA,NA,NA,NA,"Other disorders of purine and pyrimidine metabolism"
"277.4",8,3,2.78122849747061,0.131050698747942,0.737244085668837,10.492090890258,"Hyperbilirubinemia"
"277.5",4,2,2.03393210916105,0.41236451503824,0.372491737621541,11.105963990212,"Other disorders of lipoid metabolism and hyperalimentation"
"277.51",10,13,0.785808482712093,0.566643575583676,0.344544535376386,1.79220654545491,"Lipoprotein disorders"
"277.6",2,0,218201442.909901,0.998534632405714,0,Inf,"Other deficiencies of circulating enzymes"
"277.7",21,29,0.75529085232348,0.327531618576876,0.43064811654866,1.32466449911681,"Dysmetabolic syndrome X"
"277.8",0,0,NA,NA,NA,NA,"Carnitine deficiencies"
"277.9",8,2,4.05742691249825,0.0764843833586563,0.861538534257645,19.108504722253,"Other disorders of metabolic, endocrine, immunity disorders"
"278",85,84,1.03759664154489,0.810444172871257,0.767451404764485,1.4028338261699,"Overweight"
"278.1",364,192,1.99386587097209,1.05492238605365e-14,1.67390685086683,2.37498347615254,"Obesity"
"278.11",268,118,2.36795781896812,6.23026293266366e-15,1.90674466893767,2.94073156398874,"Morbid obesity"
"278.3",2,0,219274197.258154,0.998534345788987,0,Inf,"Localized adiposity"
"278.4",11,6,1.98615815832222,0.177306872479171,0.73292442059926,5.38230698691209,"Abnormal weight gain"
"279",11,1,11.3763880674962,0.0199363662737865,1.46814999095155,88.1532583591046,"Immune disorders"
"279.1",15,3,5.20876663756097,0.00911954868021885,1.50660449259247,18.0082098639454,"Immunity deficiency"
"279.11",21,13,1.64159507129463,0.160234750730326,0.821898457199939,3.2787923550552,"Deficiency of humoral immunity"
"279.2",4,1,4.08771098557504,0.207990146517174,0.456704073908511,36.586888657661,"Autoimmune disease NEC"
"279.7",6,2,3.02076588324477,0.175753677227907,0.609680647948264,14.9668954592599,"Other immunological findings"
"279.8",3,0,218304299.618095,0.998205241432698,0,Inf,"Other disorders of the immune mechanism"
"280",0,0,NA,NA,NA,NA,"Iron deficiency anemias NOS"
"280.1",437,112,4.01944049686703,2.1553392537132e-39,3.26583411158186,4.94694505472884,"Iron deficiency anemias"
"280.11",3,1,2.99647897470766,0.341904671179874,0.311693556732334,28.806775282736,"Other iron deficiency anemias"
"280.2",74,18,4.26563956966678,3.43728494773593e-08,2.54800064406893,7.14116025859791,"Iron deficiency anemia secondary to blood loss"
"281",1,1,1.05059201873329,0.972169624334232,0.065655116362909,16.8112349953832,"Pernicious or B12 deficiency anemia"
"281.1",0,2,4.70420280010975e-09,0.998536988318688,0,Inf,"Megaloblastic anemia"
"281.11",57,40,1.45318840262275,0.0700355844705796,0.969871452863743,2.17735714076529,"Pernicious anemia"
"281.12",52,30,1.77362670610017,0.0124584805689106,1.13154219404232,2.78005690742636,"Vitamin B12 deficiency anemia"
"281.13",0,1,4.57185886629282e-09,0.998963816707269,0,Inf,"Folate-deficiency anemia"
"281.9",46,10,4.7546458514202,7.94614892687919e-06,2.39882009698567,9.42407361053652,"Deficiency anemias NOS"
"282",0,0,NA,NA,NA,NA,"Hereditary hemolytic anemias"
"282.5",11,1,11.1075749566536,0.0211620063029821,1.43400431884142,86.0375521862866,"Sickle cell anemia"
"282.8",3,3,1.06275110106346,0.940613788603486,0.214313226370199,5.27004292707834,"Other hemoglobinopathies"
"282.9",2,1,1.99560528390462,0.572647931929023,0.180954615454865,22.0079517681127,"Other hereditary hemolytic anemias"
"283",10,3,3.33715489175534,0.067147721466836,0.918417177913371,12.1258650637054,"Acquired hemolytic anemias"
"283.1",5,2,2.55133447813693,0.262993380108519,0.494903363415458,13.1526841410165,"Autoimmune hemolytic anemias"
"283.2",2,1,2.0034980892688,0.570458116639066,0.181668716978891,22.0951887614759,"Non-autoimmune hemolytic anemias"
"283.21",0,0,NA,NA,NA,NA,"Hemolytic-uremic syndrome"
"284",17,1,17.0238044427534,0.00587378893499935,2.26556442685704,127.919521629829,"Aplastic anemia"
"284.1",122,11,11.2877427831007,1.37631047550214e-14,6.09010550907674,20.921334933778,"Pancytopenia"
"284.2",0,0,NA,NA,NA,NA,"Constitutional aplastic anemia"
"285",122,35,3.57837393195472,2.98755897142922e-11,2.45712910803834,5.21126869361613,"Other anemias"
"285.1",130,24,5.68848047595677,5.25452272653378e-15,3.67945947869469,8.79444666063312,"Acute posthemorrhagic anemia"
"285.2",61,25,2.51888100790766,0.000100739115923255,1.58124198228917,4.01251775696759,"Anemia of chronic disease"
"285.21",458,129,3.6015916604229,8.13473726205123e-38,2.9623942195143,4.37870908705545,"Anemia in chronic kidney disease"
"285.22",25,5,5.04500461369714,0.000955226966085256,1.93125994839661,13.1789982872873,"Anemia in neoplastic disease"
"285.3",2,0,217705922.733562,0.998534924430186,0,Inf,"Sideroblastic anemia"
"285.8",1,1,0.997124585602005,0.998375385453001,0.0623689797032662,15.9415376673206,"Hemoglobinuria"
"285.9",1328,280,4.97933747155918,1.45508828244126e-131,4.37708970656694,5.66444905583618,"Anemia NOS"
"286",104,29,3.65494122649581,6.77392634012675e-10,2.42165760651769,5.51630227707879,"Coagulation defects"
"286.1",4,2,2.00520677176061,0.421756154601965,0.367278664774741,10.9476933542564,"Congenital coagulation defects"
"286.11",2,0,218339465.601281,0.998534728610926,0,Inf,"Von willebrand's disease"
"286.12",7,1,7.33720767882074,0.0623628036667887,0.902188221507885,59.6711586770317,"Clotting factor deficiency"
"286.13",0,0,NA,NA,NA,NA,"Congenital factor VIII disorder"
"286.2",33,35,0.951003504699738,0.835984173573096,0.591063237653531,1.53013689286717,"Encounter for long-term (current) use of anticoagulants"
"286.3",0,0,NA,NA,NA,NA,"Coagulation defects complicating pregnancy or postpartum"
"286.4",0,1,4.56529259068677e-09,0.998963619546172,0,Inf,"Acquired coagulation factor deficiency"
"286.5",563,388,1.47441172606407,4.01619952238969e-09,1.2955292487339,1.67799371575729,"Hemorrhagic disorder due to intrinsic circulating anticoagulants"
"286.6",6,1,5.99844358724468,0.097195372467962,0.722162578778505,49.8244114645447,"Defibrination syndrome"
"286.7",7,2,3.50819950532479,0.117496456884741,0.728779583786024,16.8877724389913,"Other and unspecified coagulation defects"
"286.8",34,7,4.95428354883371,0.000115662031929071,2.19609392609472,11.1766282810554,"Hypercoagulable state"
"286.81",3,1,3.03202590702153,0.33675294416389,0.31537557744541,29.1499461540932,"Primary hypercoagulable state"
"286.9",29,13,2.29315458505691,0.0129300535480646,1.19187861257565,4.41199120068424,"Abnormal coagulation profile"
"287",8,4,2.06377991994373,0.23693744730617,0.621147165069403,6.85697013120404,"Purpura and other hemorrhagic conditions"
"287.1",0,0,NA,NA,NA,NA,"Spontaneous ecchymoses"
"287.2",0,0,NA,NA,NA,NA,"Allergic purpura"
"287.3",291,49,6.11852589098243,9.17231760990008e-32,4.52045745295418,8.28154218201018,"Thrombocytopenia"
"287.31",41,16,2.58795963084836,0.00125716768284815,1.45221755317576,4.61193643903724,"Primary thrombocytopenia"
"287.32",17,0,223250828.330301,0.99572380328072,0,Inf,"Secondary thrombocytopenia"
"287.4",0,0,NA,NA,NA,NA,"Qualitative platelet defects"
"288",20,8,2.52787073565802,0.0266426327737527,1.11339416728789,5.73932453028909,"Diseases of white blood cells"
"288.1",19,11,1.79720774287021,0.122022363977116,0.854867238181527,3.77831261600738,"Decreased white blood cell count"
"288.11",59,13,4.62517169745082,5.81491579816291e-07,2.53664580684581,8.43326773220272,"Neutropenia"
"288.2",271,22,12.7769599287053,1.47231870567932e-30,8.27373489122249,19.7311984449649,"Elevated white blood cell count"
"288.3",2,1,2.05010921611688,0.557783506400068,0.185881489349605,22.6109001639346,"Eosinophilia"
"289",14,7,2.04766889099298,0.121735276299399,0.826125535401377,5.07543673142032,"Diseases of blood and blood-forming organs"
"289.1",0,1,4.5564374841498e-09,0.998963669666902,0,Inf,"Myelofibrosis"
"289.3",2,0,220045564.911418,0.998534096720466,0,Inf,"HX of diseases of blood and blood-forming organs"
"289.4",47,10,4.85624731887154,5.71401666884604e-06,2.45359313600249,9.61167427313144,"Lymphadenitis"
"289.5",6,0,218341859.239838,0.997462065657596,0,Inf,"Diseases of spleen"
"289.8",11,7,1.59865698133299,0.331961610553762,0.619617117627742,4.12465064514269,"Polycythemia vera, secondary"
"289.9",3,0,226543988.477391,0.998202617917209,0,Inf,"Abnormality of red blood cells"
"290",691,14,50.6832902686118,6.61711708889448e-48,29.8590030851517,86.0308666410158,"Delirium dementia and amnestic disorders"
"290.1",1157,54,22.3658999360341,2.40673849984024e-110,17.0244121614357,29.3833041167693,"Dementias"
"290.11",1184,78,15.8154904583054,2.57615715202859e-123,12.5768384877499,19.8881251977895,"Alzheimer's disease"
"290.12",171,3,58.2602819238154,2.96058696296457e-12,18.605072455383,182.437367980279,"Dementia with cerebral degenerations"
"290.13",680,29,24.1827545140589,2.44184033065157e-63,16.6762885114556,35.0680917690714,"Senile dementia"
"290.16",237,12,20.328396534953,2.46850591455686e-24,11.382053591241,36.3066034059353,"Vascular dementia"
